1/beta	E	M	C	X
0.97561	-2250	9.022e+07	8.13966e+15	0	0
0.980392	-2250	9.02149e+07	8.13874e+15	0	0
0.985222	-2250	9.02149e+07	8.13874e+15	0	0
0.990099	-2250	9.02149e+07	8.13874e+15	0	0
0.995025	-2250	9.02119e+07	8.1382e+15	0	0
1	-2250	9.02119e+07	8.1382e+15	0	0
1.00503	-2250	9.02119e+07	8.1382e+15	0	0
1.0101	-2249.25	1.11763e+08	1.2649e+16	0.0081745	0.000407757
1.01523	-2250	9.3163e+07	8.68273e+15	0	0
1.02041	-2250	9.02082e+07	8.13753e+15	0	0
1.02564	-2249.25	1.11763e+08	1.2649e+16	0.00792866	0.000401578
1.03093	-2250	9.31627e+07	8.68268e+15	0	0
1.03627	-2250	9.23454e+07	8.52955e+15	0	0
1.04167	-2250	9.03347e+07	8.16039e+15	0	0
1.04712	-2247.61	1.48816e+08	2.33004e+16	0.0240759	0.00130055
1.05263	-2250	9.3169e+07	8.68394e+15	0	0
1.0582	-2248.27	1.26753e+08	1.65175e+16	0.020334	0.00106259
1.06383	-2247.47	1.49947e+08	2.36839e+16	0.0198211	0.00108683
1.06952	-2250	9.10028e+07	8.28187e+15	0	0
1.07527	-2247.71	1.96835e+08	4.25516e+16	0.0185777	0.00100224
1.08108	-2250	9.38045e+07	8.80417e+15	0	0
1.08696	-2248.36	2.06543e+08	4.71912e+16	0.0130403	0.000717465
1.0929	-2248.19	1.27871e+08	1.68296e+16	0.0141278	0.000762482
1.0989	-2248.49	9.54633e+07	9.12343e+15	0.0103829	0.000563445
1.10497	-2248.7	1.01593e+08	1.03662e+16	0.0118475	0.000887397
1.11111	-2247.38	1.9015e+08	3.9504e+16	0.0209767	0.00116052
1.11732	-2246.97	2.88303e+08	9.62386e+16	0.0232177	0.00129679
1.1236	-2247.74	1.4762e+08	2.29001e+16	0.0187905	0.00104261
1.12994	-2247.97	1.34707e+08	1.88141e+16	0.0244451	0.00136403
1.13636	-2247.34	1.56706e+08	2.60435e+16	0.0208256	0.0012028
1.14286	-2246.94	5.50135e+08	3.73238e+17	0.0254454	0.00148797
1.14943	-2247.21	1.44579e+08	2.18979e+16	0.0198621	0.00112803
1.15607	-2246.85	1.26792e+08	1.65295e+16	0.0203521	0.00121909
1.16279	-2250	9.01664e+07	8.12999e+15	0	0
1.16959	-2246.36	2.44592e+08	6.78001e+16	0.0302169	0.00184701
