0.27	-1055.66	0.855567	2.63723e-005	0.000602933
0.28	-1041.16	0.831767	0.0019659	0.0133709
0.29	-1023.58	0.785367	0.000426006	0.00272773
0.3	-1031.76	0.786167	5.796e-005	0.00107333
0.31	-1066	0.8687	6.65627e-005	0.0011544
0.32	-1066.95	0.876167	6.59456e-005	0.00107333
0.33	-1018.26	0.749833	0.000284447	0.00435333
0.34	-967.282	0.752267	0.00451215	0.0145269
0.35	-1044.99	0.826933	0.000104586	0.00142293
0.36	-1038.41	0.8624	0.00215895	0.0036576
0.37	-1046.83	0.8422	0.000965375	0.0016384
0.38	-1058.73	0.865833	7.22e-005	0.000833333
0.39	-1054.37	0.867967	0.00299676	0.00184773
0.4	-1064.02	0.8739	0.000191002	0.0019896
0.41	-1031.3	0.845367	0.000509537	0.00216773
0.42	-1047.26	0.844	0.00534262	0.0012
0.43	-1040.1	0.8494	7.02916e-005	0.0006336
0.44	-1046.55	0.842133	0.00190512	0.00250773
0.45	-1030.46	0.817567	0.000260248	0.00165893
0.46	-1063.78	0.8686	0.000295766	0.0023296
0.47	-1040.15	0.850133	0.000724076	0.000555733
0.48	-1015.01	0.818	0.00682895	0.00504
0.49	-1042.3	0.859267	0.000108179	0.000750933
0.5	-1050.11	0.858333	0.000248	0.00165333
0.51	-1057.01	0.8697	0.00340816	0.0073784
0.52	-1071.54	0.885	5.65778e-012	0
0.53	-1082.72	0.9	2.51457e-012	0
0.54	-1082.72	0.9	2.51457e-012	0
0.55	-1082.62	0.8999	0.000458816	0.0001176
0.56	-1077.62	0.895	-4.19095e-013	0
0.57	-1076.62	0.890633	0.000129388	0.000663733
0.58	-1073.54	0.8949	0.000469676	0.0001176
0.59	-1076.48	0.89	0	0
0.6	-1054.08	0.88	4.81959e-012	0
0.61	-1073.73	0.894967	8.87087e-006	3.97333e-005
0.62	-1080.22	0.905	2.09548e-013	0
0.63	-1044.64	0.873667	0.00267814	0.00165333
0.64	-1071.03	0.8999	2.89014e-005	0.0001176
0.65	-1068.46	0.89	-1.67638e-012	0
0.66	-1056.46	0.89	2.72412e-012	0
0.67	-1060.46	0.89	1.25729e-012	0
0.68	-1071.03	0.899433	0.000167278	0.000602933
0.69	-1071.18	0.9	0	0
0.7	-1076.58	0.905	7.96281e-012	0
0.71	-1080.58	0.905	5.65778e-012	0
0.72	-1080.37	0.904267	0.000507286	0.00163093
0.73	-1076.71	0.905133	0.000696399	0.000155733
0.74	-1075.13	0.900167	6.35216e-005	0.000193333
0.75	-1075.06	0.9	-6.49597e-012	0
0.76	-1068.71	0.905067	0.00107306	7.89333e-005
0.77	-1062.98	0.899967	0.000542429	3.97333e-005
0.78	-1055.92	0.89	-2.72412e-012	0
0.79	-1091.82	0.915	-8.801e-012	0
0.8	-1083.76	0.9148	8.84736e-005	0.0002304
0.81	-1074.2	0.91	2.30502e-012	0
0.82	-1089.48	0.92	1.04774e-012	0
0.83	-1087.76	0.914967	0.000556161	3.97333e-005
0.84	-1099.18	0.925	1.88593e-012	0
0.85	-1083.78	0.915	-5.86733e-012	0
0.86	-1097.46	0.919967	0.000195002	3.97333e-005
0.87	-1097.5	0.92	-1.1106e-011	0
0.88	-1099.26	0.925	6.28643e-013	0
0.89	-1099.26	0.925	6.28643e-013	0
0.9	-1099.26	0.925	6.28643e-013	0
0.91	-1099.26	0.925	6.28643e-013	0
0.92	-1083.58	0.915	5.65778e-012	0
0.93	-1093.44	0.92	-1.25729e-012	0
0.94	-1093.44	0.92	-1.25729e-012	0
0.95	-1089.44	0.92	3.77186e-012	0
0.96	-1089.44	0.92	3.77186e-012	0
0.97	-1089.51	0.920033	0.000588869	3.97333e-005
0.98	-1083.38	0.914733	0.000174562	0.000302933
0.99	-1071.54	0.905	4.4005e-012	0
1	-1073.54	0.91	2.93367e-012	0
