1/beta	E	M	C	X
0.790514	-2025	9.02254e+07	8.14063e+15	0	0
0.793651	-2025	9.02254e+07	8.14063e+15	0	0
0.796813	-2025	9.02254e+07	8.14063e+15	0	0
0.8	-2025	9.02254e+07	8.14063e+15	0	0
0.803213	-2025	9.02254e+07	8.14063e+15	0	0
0.806452	-2025	9.02254e+07	8.14063e+15	0	0
0.809717	-2025	9.02261e+07	8.14077e+15	0	0
0.813008	-2025	9.02261e+07	8.14077e+15	0	0
0.816327	-2025	9.02261e+07	8.14077e+15	0	0
0.819672	-2025	9.02261e+07	8.14077e+15	0	0
0.823045	-2025	9.02261e+07	8.14077e+15	0	0
0.826446	-2025	9.02261e+07	8.14077e+15	0	0
0.829876	-2025	9.02229e+07	8.14018e+15	0	0
0.833333	-2025	9.02229e+07	8.14018e+15	0	0
0.83682	-2025	9.02229e+07	8.14018e+15	0	0
0.840336	-2025	9.02229e+07	8.14018e+15	0	0
0.843882	-2025	9.02229e+07	8.14018e+15	0	0
0.847458	-2025	9.02229e+07	8.14018e+15	0	0
0.851064	-2025	9.02229e+07	8.14018e+15	0	0
0.854701	-2025	9.02229e+07	8.14018e+15	0	0
0.858369	-2025	9.02229e+07	8.14018e+15	0	0
0.862069	-2025	9.02229e+07	8.14018e+15	0	0
0.865801	-2025	9.02229e+07	8.14018e+15	0	0
0.869565	-2025	9.02229e+07	8.14018e+15	0	0
0.873362	-2025	9.02229e+07	8.14018e+15	0	0
0.877193	-2025	9.02229e+07	8.14018e+15	0	0
0.881057	-2025	9.02229e+07	8.14018e+15	0	0
0.884956	-2025	9.02229e+07	8.14018e+15	0	0
0.888889	-2025	9.02229e+07	8.14018e+15	0	0
0.892857	-2025	9.02229e+07	8.14018e+15	0	0
0.896861	-2025	9.02229e+07	8.14018e+15	0	0
0.900901	-2025	9.02229e+07	8.14018e+15	0	0
0.904977	-2025	9.02229e+07	8.14018e+15	0	0
0.909091	-2025	9.022e+07	8.13966e+15	0	0
0.913242	-2025	9.022e+07	8.13966e+15	0	0
0.917431	-2025	9.022e+07	8.13966e+15	0	0
0.921659	-2025	9.022e+07	8.13966e+15	0	0
0.925926	-2025	9.02149e+07	8.13874e+15	0	0
0.930233	-2025	9.02149e+07	8.13874e+15	0	0
0.934579	-2025	9.02149e+07	8.13874e+15	0	0
0.938967	-2025	9.02149e+07	8.13874e+15	0	0
0.943396	-2025	9.02119e+07	8.1382e+15	0	0
0.947867	-2025	9.02119e+07	8.1382e+15	0	0
0.952381	-2024.29	1.11762e+08	1.26488e+16	0.00820236	0.000432486
0.956938	-2025	9.02006e+07	8.13616e+15	0	0
0.961538	-2024.29	1.11762e+08	1.26488e+16	0.00804687	0.000428367
0.966184	-2025	9.02002e+07	8.13609e+15	0	0
0.970874	-2024.29	1.11762e+08	1.26488e+16	0.00789287	0.000424248
0.97561	-2025	9.35819e+07	8.76192e+15	0	0
0.980392	-2023.25	1.14182e+08	1.3233e+16	0.017685	0.00105615
0.985222	-2025	9.01978e+07	8.13566e+15	0	0
0.990099	-2024.29	1.11763e+08	1.26491e+16	0.00758932	0.00041601
0.995025	-2025	9.35786e+07	8.7613e+15	0	0
1	-2023.52	1.14181e+08	1.32326e+16	0.0153661	0.000946291
1.00503	-2025	9.01798e+07	8.13241e+15	0	0
1.0101	-2023.59	1.11753e+08	1.26467e+16	0.0136922	0.000765705
1.01523	-2023.19	1.80687e+08	3.53922e+16	0.0241753	0.00147956
1.02041	-2024.31	1.0571e+08	1.12573e+16	0.00637424	0.000360101
1.02564	-2025	9.25462e+07	8.56703e+15	0	0
1.03093	-2022.58	1.84361e+08	3.69605e+16	0.0211417	0.00135378
1.03627	-2023.99	1.00765e+08	1.01928e+16	0.0101605	0.000582924
1.04167	-2021.8	1.14111e+08	1.3216e+16	0.0295282	0.0017029
1.04712	-2022.92	2.0479e+08	4.63367e+16	0.0176702	0.00103624
1.05263	-2024.95	9.01747e+07	8.1315e+15	0.000431239	2.51314e-05
1.0582	-2022.85	1.11682e+08	1.26308e+16	0.0218842	0.00130528
1.06383	-2022.45	2.41097e+08	6.57429e+16	0.0194471	0.00116417
1.06952	-2020.94	1.20379e+08	1.48006e+16	0.0241428	0.00148104
1.07527	-2021.93	1.97092e+08	4.26748e+16	0.0261183	0.0015989
1.08108	-2021.42	1.55683e+08	2.56784e+16	0.0304542	0.00219229
1.08696	-2021.69	5.82385e+08	4.20011e+17	0.0255435	0.00162531
1.0929	-2021.62	2.8383e+08	9.30977e+16	0.027952	0.00183705
1.0989	-2021.46	3.01694e+08	1.0597e+17	0.027971	0.00184731
1.10497	-2021.24	5.34687e+08	3.51837e+17	0.0296016	0.00192781
1.11111	-2020.86	4.344e+08	2.28261e+17	0.0293594	0.00194022
1.11732	-2020.84	3.03662e+08	1.07441e+17	0.0324501	0.00222545
1.1236	-2021.87	1.2363e+08	1.56632e+16	0.023386	0.00152652
1.12994	-2024.3	1.00635e+08	1.01659e+16	0.00472935	0.000295856
1.13636	-2020.5	4.66203e+08	2.64554e+17	0.0311296	0.00216744
1.14286	-2020.58	4.46338e+08	2.41574e+17	0.0346504	0.00231303
1.14943	-2020.38	9.12873e+08	1.05907e+18	0.034324	0.00232037
1.15607	-2019.88	1.08369e+09	1.5036e+18	0.0357999	0.00246051
1.16279	-2019.84	5.87382e+08	4.27528e+17	0.0350651	0.00244179
1.16959	-2019.53	6.88004e+08	5.92608e+17	0.0393046	0.00274013
1.17647	-2019.04	1.04817e+09	1.40483e+18	0.0426686	0.0030614
1.18343	-2018.39	6.86112e+08	5.89277e+17	0.043982	0.0031496
1.19048	-2018.39	3.22279e+08	1.21875e+17	0.0477237	0.00336073
1.1976	-2018.67	2.5384e+08	7.33948e+16	0.0438866	0.00318676
1.20482	-2017.9	3.75695e+08	1.6838e+17	0.0466008	0.00340358
1.21212	-2017.28	3.8515e+08	1.77424e+17	0.0488418	0.00351749
1.21951	-2018.66	1.40721e+08	2.06648e+16	0.0383489	0.00277494
1.22699	-2013.85	1.35336e+08	1.90069e+16	0.0609375	0.00480506
1.23457	-2016.36	4.80246e+08	2.81441e+17	0.052968	0.0039657
1.24224	-2016.1	1.70526e+09	3.77768e+18	0.0563623	0.00426539
1.25	-2017.39	2.05829e+08	4.68514e+16	0.0490355	0.00359873
1.25786	-2015.04	3.9113e+08	1.8327e+17	0.0633106	0.00491102
1.26582	-2015.5	4.16626e+08	2.09184e+17	0.0567988	0.00440849
1.27389	-2014.7	4.13564e+08	2.05984e+17	0.0628185	0.00511677
1.28205	-2013.91	1.01203e+09	1.30777e+18	0.06585	0.00517199
1.29032	-2013.46	1.40231e+09	2.54072e+18	0.066061	0.00527022
1.2987	-2010.77	1.55007e+08	2.54438e+16	0.0740393	0.0059266
1.30719	-2012.66	4.60258e+08	2.57624e+17	0.0774785	0.00626213
1.31579	-2011.46	2.28541e+08	5.86606e+16	0.0710053	0.00566177
1.3245	-2011.15	6.83734e+08	5.85127e+17	0.0777185	0.00652015
1.33333	-2011.49	9.81641e+07	9.66028e+15	0.0574878	0.00456894
1.34228	-2010.72	1.75537e+08	3.3276e+16	0.0877051	0.00744339
1.35135	-2008.2	1.95917e+08	4.21469e+16	0.106471	0.00884372
1.36054	-2007.4	3.15667e+08	1.16681e+17	0.0936731	0.00813644
1.36986	-2008.51	9.70282e+08	1.19998e+18	0.088004	0.00760907
1.37931	-2006.92	2.98292e+09	1.16881e+19	0.0957214	0.008551
1.38889	-2005.91	2.87144e+09	1.0825e+19	0.0996644	0.00896123
1.3986	-2004.67	5.89275e+08	4.30498e+17	0.107403	0.0099091
1.40845	-2004.16	8.34527e+08	8.8141e+17	0.106803	0.00973222
1.41844	-2003.97	5.37146e+08	3.5539e+17	0.114227	0.0104948
1.42857	-2002.38	1.49056e+09	2.87621e+18	0.114684	0.0108899
1.43885	-2000.32	4.7112e+08	2.7052e+17	0.112023	0.0105464
1.44928	-2000.16	1.51582e+09	2.97571e+18	0.119762	0.0114583
1.45985	-1998.88	1.46924e+09	2.7934e+18	0.125966	0.012622
1.47059	-2006.34	9.1971e+07	8.46107e+15	0.106336	0.00947421
