1/beta	E	M	C	X
1.6129	-1732.67	4.49894e+09	2.67264e+19	0.263685	0.0442261
1.62602	-1730.35	2.90134e+09	1.10564e+19	0.275784	0.0488753
1.63934	-1724.98	2.78088e+09	1.01499e+19	0.288061	0.0513834
1.65289	-1723.82	1.38459e+09	2.47697e+18	0.297241	0.0525919
1.66667	-1716.97	1.0069e+09	1.29539e+18	0.327545	0.0626611
1.68067	-1715.03	7.09186e+08	6.31722e+17	0.313383	0.0592907
1.69492	-1710.42	1.78755e+09	4.15835e+18	0.343452	0.0674312
1.7094	-1705	8.47778e+08	9.11645e+17	0.367533	0.0759864
1.72414	-1699.62	1.92908e+08	4.09422e+16	0.384563	0.0780911
1.73913	-1696.77	1.13814e+09	1.66386e+18	0.356786	0.0762515
1.75439	-1691.06	5.74817e+09	4.37288e+19	0.388118	0.0877271
1.76991	-1686.27	1.8548e+09	4.48162e+18	0.389005	0.0891649
1.78571	-1678.29	2.72266e+09	9.7298e+18	0.435352	0.10813
1.8018	-1668.56	6.58385e+08	5.42308e+17	0.480213	0.163831
1.81818	-1666.29	1.96364e+09	5.02896e+18	0.46145	0.126568
1.83486	-1659.15	5.70209e+08	4.0356e+17	0.509527	0.155489
1.85185	-1652.98	1.10586e+09	1.56941e+18	0.457522	0.123329
1.86916	-1644.52	4.95294e+09	3.24312e+19	0.503894	0.154184
1.88679	-1636.84	9.30711e+08	1.10407e+18	0.556312	0.165326
1.90476	-1625.24	2.92937e+09	1.12836e+19	0.567161	0.206092
1.92308	-1615.29	3.50328e+09	1.61741e+19	0.610729	0.231808
1.94175	-1613.01	4.63845e+08	2.62898e+17	0.709736	0.301217
1.96078	-1596.15	2.1997e+08	5.45939e+16	0.573151	0.19043
1.9802	-1582.57	4.56876e+09	2.75601e+19	0.718717	0.38086
2	-1570.68	3.0193e+09	1.19978e+19	0.675621	0.325645
2.0202	-1558	5.17609e+09	3.54725e+19	0.774866	0.441827
2.04082	-1543.9	1.64612e+09	3.52089e+18	0.833555	0.569093
