1/beta	E	M	C	X
2.09644	-7.02744	0.0197859	0.898782	0.391097	1.71413
2.10084	-7.10578	0.168466	0.906919	0.362823	1.67274
2.10526	-7.03909	-0.0430632	0.900194	0.384687	1.70685
2.1097	-7.11644	0.10633	0.908303	0.356496	1.70071
2.11416	-6.93165	-0.197529	0.888775	0.418719	1.60774
2.11864	-7.04811	0.0181645	0.901217	0.376655	1.70087
2.12314	-6.86263	0.0553936	0.880895	0.435321	1.65383
2.12766	-6.95589	0.0191711	0.891455	0.403856	1.67524
2.1322	-7.0383	0.0948711	0.900064	0.375234	1.67164
2.13675	-6.94949	0.0833973	0.890695	0.40333	1.65436
2.14133	-6.9692	0.0302449	0.893184	0.395864	1.66676
2.14592	-6.98343	-0.0983425	0.894383	0.387966	1.6491
2.15054	-6.92062	-0.067413	0.888021	0.408453	1.64327
2.15517	-6.98549	-0.201299	0.895531	0.384076	1.5869
2.15983	-7.04789	-0.122566	0.901355	0.363836	1.64149
2.1645	-6.95929	-0.00937569	0.891846	0.390333	1.64797
2.1692	-6.92673	0.0832001	0.888123	0.396797	1.62493
2.17391	-6.94509	-0.0439223	0.890465	0.392274	1.63491
2.17865	-6.76404	0.0945693	0.872191	0.459264	1.58492
2.18341	-6.90165	0.089272	0.886054	0.400804	1.60865
2.18818	-7.03492	-0.301984	0.900198	0.359786	1.47886
2.19298	-6.90365	0.052496	0.88619	0.397462	1.61138
2.1978	-6.99132	-0.135269	0.895392	0.367573	1.59631
2.20264	-6.98209	0.0255407	0.894355	0.36885	1.62296
2.20751	-6.86192	0.0445203	0.881876	0.405681	1.59437
2.21239	-6.98749	-0.0444748	0.894982	0.365068	1.61455
2.21729	-6.78837	0.0798033	0.874244	0.420979	1.56565
2.22222	-7.025	0.226616	0.89938	0.35395	1.52644
2.22717	-6.8782	0.00236076	0.883613	0.394951	1.58696
2.23214	-6.8286	0.0209892	0.878401	0.405603	1.57331
2.23714	-6.89031	0.158915	0.885083	0.388601	1.53737
2.24215	-6.70502	-0.0408748	0.865204	0.437175	1.54054
2.24719	-6.7355	-0.0529922	0.868661	0.424543	1.54122
2.25225	-6.53303	0.0202164	0.848377	0.483103	1.50599
2.25734	-6.79553	-0.000770648	0.87539	0.407948	1.55119
2.26244	-6.90529	0.0603169	0.886658	0.375956	1.56118
2.26757	-6.72123	-0.00813136	0.867013	0.422458	1.52929
2.27273	-6.85794	-0.0135702	0.881539	0.382621	1.55118
2.2779	-6.82249	-0.133531	0.877337	0.388705	1.50929
2.28311	-6.74483	-0.0405796	0.869572	0.411217	1.52061
2.28833	-6.84927	0.0328741	0.880557	0.380333	1.53733
2.29358	-6.63424	-0.0312088	0.857843	0.434248	1.49438
2.29885	-6.69838	0.0548144	0.864898	0.419477	1.49969
2.30415	-6.75046	-0.0650559	0.870678	0.403049	1.50415
2.30947	-6.76681	-0.0905918	0.871977	0.396446	1.49605
2.31481	-6.72798	-0.0277307	0.868362	0.404949	1.4992
2.32019	-6.66086	-0.0194992	0.860928	0.418807	1.48358
2.32558	-6.73684	0.223759	0.869474	0.39692	1.40938
2.331	-6.73863	-0.0238062	0.869255	0.395662	1.49067
2.33645	-6.67283	0.0228333	0.862502	0.411037	1.47571
2.34192	-6.64942	-0.0260299	0.8599	0.415141	1.46755
2.34742	-6.66471	-0.21089	0.861257	0.404969	1.3918
2.35294	-6.13174	-0.4501	0.80489	0.517296	1.02391
2.35849	-6.70716	0.0303524	0.865907	0.394449	1.46702
2.36407	-6.73012	0.0635819	0.868328	0.387036	1.46237
2.36967	-6.60272	0.0591738	0.855181	0.417582	1.43764
2.3753	-6.67465	0.315369	0.860279	0.391979	1.28122
2.38095	-6.63114	0.0337717	0.857859	0.404918	1.43929
2.38663	-6.70099	0.233663	0.865347	0.382049	1.35881
2.39234	-6.62898	0.0202244	0.85796	0.403724	1.43382
2.39808	-6.47936	-0.0667433	0.841904	0.432051	1.39686
2.40385	-6.58824	-0.101148	0.852582	0.4024	1.40167
2.40964	-6.53524	-0.14037	0.848938	0.421831	1.37653
2.41546	-6.60037	0.0361638	0.854782	0.398398	1.41335
2.42131	-6.50471	-0.0246109	0.844877	0.419984	1.39474
2.42718	-6.54384	0.178697	0.849132	0.411386	1.34675
2.43309	-6.5189	0.00786314	0.846527	0.414058	1.39159
2.43902	-6.36377	0.0434124	0.830528	0.444755	1.35898
2.44499	-7.13772	-0.102794	0.912675	0.268075	1.47585
2.45098	-6.60831	0.147394	0.855799	0.388627	1.36121
2.457	-6.35789	0.0272271	0.829322	0.438095	1.34893
2.46305	-6.55055	-0.0222691	0.849673	0.39715	1.37906
2.46914	-6.46667	0.00447744	0.841267	0.413813	1.36282
2.47525	-6.39225	0.0629202	0.833568	0.427235	1.34065
2.48139	-6.8576	-0.0424811	0.882828	0.324302	1.42021
2.48756	-6.48249	0.0649205	0.842673	0.402334	1.34824
2.49377	-6.39666	-0.000836099	0.834041	0.419698	1.3378
2.5	-6.3297	-0.015698	0.826603	0.428218	1.32217
2.50627	-6.45358	0.0268841	0.83957	0.402995	1.3388
2.51256	-6.37551	-0.0186463	0.831556	0.416599	1.32328
2.51889	-6.406	-0.0229248	0.834711	0.410939	1.32469
2.52525	-6.33036	-0.00992256	0.826924	0.421613	1.30969
2.53165	-6.1477	-0.200599	0.806886	0.454144	1.2113
2.53807	-6.40253	0.0578951	0.834108	0.402825	1.30927
2.54453	-6.32787	0.00840087	0.827131	0.417646	1.30014
2.55102	-6.19948	0.000479243	0.812975	0.435585	1.27475
2.55754	-6.43308	-0.0407429	0.83812	0.39257	1.30822
2.5641	-6.38115	0.0352199	0.832348	0.399559	1.29653
2.57069	-6.22864	0.083631	0.816376	0.424653	1.2594
2.57732	-6.13567	0.318835	0.809058	0.445893	1.09789
2.58398	-6.25696	0.0379112	0.819313	0.415464	1.26607
2.59067	-6.28258	0.0726334	0.821761	0.40838	1.26065
2.5974	-6.14135	0.0067852	0.807315	0.429796	1.24319
2.60417	-6.64271	-0.350299	0.861776	0.332368	1.13521
2.61097	-6.31188	-0.03903	0.824637	0.396697	1.26101
2.6178	-6.18464	0.0026455	0.811868	0.418391	1.24052
2.62467	-6.20969	0.0148832	0.814488	0.410926	1.24094
2.63158	-6.17011	0.0631481	0.810724	0.415988	1.22624
2.63852	-6.16199	-0.0109623	0.809698	0.414951	1.22732
2.6455	-6.19418	0.0583028	0.813302	0.408022	1.22457
2.65252	-6.4241	0.173795	0.839006	0.373419	1.21967
2.65957	-6.12602	0.0193259	0.806595	0.416941	1.21256
2.66667	-6.12541	0.0108262	0.806349	0.414085	1.20935
2.6738	-6.15359	0.0305786	0.808823	0.404522	1.2086
2.68097	-6.09861	-0.00105827	0.804003	0.413862	1.19957
2.68817	-6.20892	-0.0623501	0.814892	0.392377	1.20677
2.69542	-6.08935	-0.0774269	0.802234	0.413665	1.18162
2.7027	-6.09904	0.127029	0.803228	0.404958	1.1649
2.71003	-5.96982	-0.0944425	0.79028	0.422893	1.15329
2.71739	-6.24563	-0.0377331	0.819991	0.383789	1.20493
2.7248	-6.00417	0.0387204	0.793009	0.410041	1.16194
2.73224	-5.99153	-0.0261324	0.791962	0.411672	1.15843
2.73973	-6.04513	0.0299129	0.79831	0.402775	1.16423
2.74725	-5.80834	0.0205746	0.772938	0.431096	1.12478
2.75482	-6.0384	0.00818364	0.797236	0.398663	1.15749
2.76243	-6.00076	-0.0315941	0.793005	0.402746	1.14683
2.77008	-5.85842	0.00193247	0.778326	0.419789	1.1239
2.77778	-5.97474	-0.0652963	0.790602	0.401457	1.13233
2.78552	-5.84806	-0.0750249	0.777443	0.41535	1.10832
2.7933	-5.94903	-0.00951088	0.787852	0.400503	1.12807
2.80112	-5.87478	0.00226925	0.780271	0.408442	1.11422
2.80899	-5.8026	-0.0938349	0.772506	0.415621	1.08751
2.8169	-5.70895	0.0367893	0.762192	0.422436	1.08039
2.82486	-5.90411	0.0281711	0.783361	0.397255	1.10812
2.83286	-5.8636	-0.00306304	0.779278	0.40042	1.10033
2.84091	-5.96685	0.0139074	0.790055	0.38485	1.11213
2.849	-5.74856	-0.0825802	0.767183	0.409965	1.06755
2.85714	-6.00312	0.180967	0.794852	0.385464	1.06694
2.86533	-5.8548	-0.0142006	0.778914	0.393998	1.08708
2.87356	-5.78874	-0.0258768	0.771312	0.398162	1.07273
2.88184	-5.73778	-0.0256335	0.765844	0.401038	1.06208
2.89017	-5.76346	-0.00173916	0.768867	0.397016	1.06411
2.89855	-5.65269	0.169661	0.755489	0.410029	1.00285
2.90698	-5.58879	0.00709921	0.750404	0.410917	1.03249
2.91545	-5.87665	0.0501839	0.781151	0.377709	1.06828
2.92398	-5.64417	0.00936599	0.755479	0.395338	1.03338
2.93255	-5.82805	-0.00452489	0.775264	0.379202	1.05743
2.94118	-5.80265	-0.00409059	0.773022	0.379191	1.05129
2.94985	-5.60059	0.136275	0.752811	0.400014	0.99563
2.95858	-5.68491	0.000656959	0.761096	0.388593	1.029
2.96736	-5.57342	0.0166725	0.748956	0.394525	1.00922
2.97619	-5.65481	0.0104941	0.757775	0.385971	1.0183
2.98507	-5.83226	-0.500645	0.778065	0.377879	0.706741
2.99401	-5.69186	0.0889839	0.762386	0.381653	1.00797
3.003	-5.60267	-0.00969222	0.752605	0.385627	1.00235
3.01205	-5.58173	0.00118422	0.749943	0.383398	0.995923
3.02115	-5.53097	0.00714595	0.745344	0.386951	0.986768
3.0303	-5.65369	0.137902	0.757426	0.37163	0.9747
3.03951	-5.46983	0.0293179	0.739358	0.389615	0.971864
3.04878	-5.50822	0.0467873	0.74267	0.380587	0.971511
3.0581	-5.47754	0.0523107	0.739409	0.380338	0.963568
3.06748	-5.55209	-0.0218428	0.747729	0.374618	0.974416
3.07692	-5.34774	0.0288252	0.726033	0.387634	0.942763
3.08642	-5.47062	0.0587048	0.739506	0.376955	0.953933
3.09598	-5.36078	0.0141236	0.727279	0.382592	0.939387
3.10559	-5.58509	-0.0155391	0.750761	0.36148	0.966669
3.11526	-5.51177	0.0829621	0.742818	0.36648	0.94494
3.125	-5.23752	0.0249501	0.712076	0.376935	0.91066
3.1348	-5.2716	-0.0272126	0.718389	0.378659	0.915719
3.14465	-5.37733	-0.0247493	0.729679	0.370155	0.927373
3.15457	-5.3346	-0.00804681	0.725267	0.37117	0.919556
3.16456	-5.25151	-0.115009	0.715947	0.373437	0.888238
3.1746	-5.27167	0.00356022	0.718866	0.371335	0.905755
3.18471	-5.20432	-0.0674409	0.711779	0.372793	0.888282
3.19489	-5.22398	-0.0054902	0.713782	0.368883	0.893617
3.20513	-5.2741	-0.00278454	0.719	0.364085	0.897302
3.21543	-5.24511	0.0172932	0.717043	0.367238	0.891629
3.22581	-5.25041	0.00579804	0.716753	0.36199	0.888731
3.23625	-5.13997	-0.0497911	0.705693	0.367659	0.869172
3.24675	-5.29351	-0.0307222	0.720869	0.349436	0.886948
3.25733	-5.28245	0.0763754	0.721402	0.35548	0.878718
3.26797	-5.13486	-0.00658453	0.704825	0.359484	0.862653
3.27869	-5.14751	-0.00135768	0.706011	0.356026	0.861331
3.28947	-5.16092	0.00988157	0.707698	0.35363	0.860442
3.30033	-5.11847	0.00507177	0.702982	0.352018	0.851984
3.31126	-5.24345	-0.0172296	0.716232	0.343561	0.864849
3.32226	-4.99495	-0.0308185	0.692194	0.359024	0.832258
3.33333	-5.33333	-0.290419	0.724052	0.325749	0.76765
3.34448	-4.83445	-0.0165447	0.672977	0.356302	0.804553
3.3557	-5.07941	-0.0546669	0.698579	0.343253	0.829144
3.367	-5.01613	0.0281107	0.692804	0.345644	0.822112
3.37838	-5.11418	0.050056	0.704022	0.34003	0.830595
3.38983	-5.19537	-0.00685503	0.712089	0.333136	0.840209
3.40136	-4.86207	0.000793136	0.677626	0.348631	0.796888
3.41297	-4.99801	-0.00103664	0.691851	0.339245	0.810848
3.42466	-5.06188	-0.342315	0.701098	0.333358	0.682016
3.43643	-4.50299	0.184631	0.636228	0.344185	0.70089
3.44828	-5.01134	-0.182849	0.691474	0.328159	0.763326
3.46021	-4.81429	0.0924823	0.671846	0.335159	0.766767
3.47222	-5.06354	-0.00950278	0.697639	0.322079	0.803576
3.48432	-4.86355	0.0640891	0.677749	0.333947	0.773341
3.4965	-4.84128	0.0135758	0.675217	0.328436	0.772237
3.50877	-4.85682	0.00333589	0.67754	0.328638	0.772383
3.52113	-4.9773	-0.00893534	0.689637	0.319117	0.783336
3.53357	-5.07987	0.049266	0.700423	0.31295	0.790131
3.5461	-4.76596	-0.0272215	0.665363	0.317579	0.749694
3.55872	-5.34615	-0.0797276	0.730168	0.300319	0.813564
3.57143	-4.82679	0.0236746	0.673914	0.317671	0.754156
3.58423	-4.57911	-0.0185553	0.649397	0.326901	0.724343
3.59712	-4.92162	0.0267857	0.683904	0.307675	0.759704
3.61011	-4.75415	-0.00669694	0.666419	0.312743	0.738343
3.62319	-4.73028	-0.000656335	0.663737	0.311169	0.732766
3.63636	-4.73037	-0.0160736	0.664089	0.30951	0.730214
3.64964	-4.48854	-0.018453	0.63896	0.314755	0.699927
3.663	-4.73376	0.0220197	0.664816	0.305599	0.72545
3.67647	-3.93651	-0.0134921	0.593254	0.348472	0.645262
3.69004	-4.72655	0.278443	0.66517	0.307526	0.637001
3.7037	-4.52361	-0.0730755	0.643083	0.306556	0.688762
3.71747	-4.56526	-7.50075e-05	0.646377	0.298601	0.695502
3.73134	-4.62184	-0.0335371	0.654221	0.301237	0.700119
3.74532	-4.57677	-0.0118347	0.648947	0.298093	0.692926
3.7594	-4.49188	-0.0264885	0.639846	0.296286	0.68005
3.77358	-4.49915	0.106838	0.640598	0.28805	0.666935
3.78788	-4.47511	0.00839718	0.638769	0.294767	0.674466
3.80228	-4.4962	-0.0317696	0.640027	0.290203	0.672247
3.81679	-4.04368	-0.0140406	0.593604	0.301958	0.62189
3.83142	-4.39305	0.0393759	0.62987	0.289428	0.655965
3.84615	-4.49414	0.0200744	0.641353	0.287344	0.666588
3.861	-4.45311	-0.0135684	0.636448	0.283649	0.65917
3.87597	-4.39796	-0.0455835	0.631218	0.283765	0.649273
3.89105	-4.88623	-0.146707	0.678144	0.259665	0.675006
3.90625	-4.32414	-0.00489084	0.624349	0.28288	0.639309
3.92157	-5.06188	-0.189621	0.698603	0.258383	0.6759
3.93701	-4.3018	-0.0127138	0.62203	0.278859	0.631818
3.95257	-4.27944	0.0449102	0.626248	0.291582	0.631721
3.96825	-4.28928	-0.0184042	0.620827	0.274504	0.625452
3.98406	-4.3239	-0.00671152	0.624449	0.272258	0.626902
4	-4.27497	0.0266888	0.61896	0.268643	0.618247
4.01606	-4.32581	0.0336151	0.623819	0.265696	0.620198
4.03226	-4.19941	0.0197059	0.610331	0.264941	0.605063
4.04858	-4.31373	0.0231301	0.624989	0.265246	0.61696
4.06504	-4.17782	0.0262824	0.608305	0.261641	0.597892
4.08163	-4.11882	-0.0118822	0.602515	0.260041	0.590327
4.09836	-4.17673	0.0698819	0.609088	0.257264	0.589704
4.11523	-4.2214	-0.0206395	0.61532	0.258323	0.597677
4.13223	-4.15756	-0.00357115	0.606264	0.253509	0.586851
4.14938	-4.15427	-0.00514556	0.6075	0.253345	0.585605
4.16667	-4.18468	0.0187251	0.609883	0.249969	0.585151
4.1841	-4.10531	-0.0104246	0.602306	0.249745	0.5757
4.20168	-4.17306	0.00472096	0.608981	0.246615	0.579729
4.21941	-4.03997	0.02633	0.595936	0.247952	0.56429
4.23729	-4.23412	-0.00314192	0.614878	0.240828	0.580435
4.25532	-4.13212	0.0159051	0.6051	0.242902	0.568556
4.2735	-3.91614	0.013192	0.581508	0.23808	0.544128
4.29185	-3.8437	0.0284091	0.574611	0.237605	0.534785
4.31034	-3.56088	-0.0149701	0.544411	0.229891	0.505006
4.329	-4.03526	0.0980608	0.597069	0.238262	0.542807
4.34783	-3.9579	-0.0227849	0.587632	0.232567	0.540143
4.36681	-3.89589	-0.00122004	0.580907	0.230763	0.532109
4.38596	-3.86101	-0.0410876	0.576485	0.227048	0.524215
4.40529	-3.83252	-0.00113374	0.574463	0.227625	0.521612
4.42478	-3.71587	-0.0195089	0.562869	0.227206	0.50849
4.44444	-3.85604	-0.00995722	0.577417	0.224329	0.519586
4.46429	-3.85325	-0.0107661	0.57719	0.222642	0.517058
4.4843	-3.79817	-0.0269204	0.571141	0.219317	0.508811
4.5045	-3.66833	-0.0196301	0.555442	0.213471	0.49289
4.52489	-3.75052	0.0624605	0.566342	0.215906	0.497197
4.54545	-3.95777	-0.21644	0.588612	0.209931	0.476754
4.56621	-3.70056	-0.00259301	0.561255	0.212801	0.491654
4.58716	-3.81799	0.0336402	0.573735	0.210758	0.49931
4.60829	-3.70878	-0.0386717	0.563704	0.211783	0.487997
4.62963	-3.69115	0.0109054	0.560614	0.207405	0.484267
4.65116	-3.78764	0.00699036	0.571132	0.206177	0.491131
4.6729	-3.65037	-0.0389995	0.556782	0.203449	0.475303
4.69484	-3.66889	-0.00769305	0.558776	0.201805	0.476027
4.71698	-3.57385	0.0148212	0.550076	0.201311	0.466279
4.73934	-3.75681	0.0384846	0.568409	0.199328	0.478487
4.7619	-3.38523	-0.0189621	0.525449	0.189134	0.441075
4.78469	-3.55553	0.00901144	0.548598	0.196529	0.45856
4.80769	-3.59544	0.0350983	0.552132	0.193578	0.458349
4.83092	-3.63258	0.0301912	0.556691	0.192806	0.460185
4.85437	-3.44474	-9.87869e-05	0.535949	0.188634	0.441622
4.87805	-3.62942	-0.00327086	0.553792	0.186154	0.454101
4.90196	-3.66616	-0.00986343	0.560319	0.188207	0.457141
4.92611	-3.46835	-0.00198453	0.539614	0.185276	0.438164
4.9505	-3.51755	-0.0662552	0.54612	0.184761	0.437718
4.97512	-3.38451	-0.0225206	0.531596	0.181927	0.426995
5	-3.04225	-0.205008	0.497653	0.176868	0.364499
5.02513	-3.38347	0.00898245	0.531158	0.177614	0.422738
5.05051	-3.43921	0.00918513	0.536492	0.175456	0.424835
5.07614	-3.3426	-0.0145486	0.526252	0.173142	0.41452
5.10204	-3.27013	0.0336027	0.519313	0.171104	0.406256
5.12821	-3.23211	0.0508651	0.517682	0.172262	0.401774
5.15464	-3.36804	0.0146453	0.530133	0.169702	0.411217
5.18135	-3.32265	0.00399157	0.525048	0.166575	0.405325
5.20833	-3.27911	-0.0130084	0.522553	0.167713	0.401191
5.2356	-3.20989	-0.00520819	0.515563	0.165385	0.393869
5.26316	-3.18696	-0.00850732	0.512315	0.162324	0.389305
5.29101	-3.21002	-0.00633933	0.514762	0.160577	0.38913
5.31915	-3.17305	-0.00635715	0.511265	0.159099	0.384441
5.34759	-3.11403	-0.0364531	0.503006	0.154186	0.375255
5.37634	-3.18646	0.0160568	0.51363	0.15581	0.381949
5.40541	-3.23972	0.120879	0.514856	0.148893	0.37018
5.43478	-3.002	0.0558882	0.496008	0.152943	0.362763
5.46448	-3.12727	-0.0313329	0.507779	0.151552	0.370976
5.49451	-3.02711	-0.0285088	0.499003	0.150227	0.362683
5.52486	-3.03137	-0.00380907	0.497695	0.147214	0.36032
5.55556	-3.10034	0.000624766	0.504936	0.146039	0.363553
5.58659	-2.99294	0.00309561	0.49452	0.145055	0.354069
5.61798	-3.05305	-0.0106366	0.500107	0.143299	0.355996
5.64972	-2.68263	-0.142715	0.455589	0.129733	0.308137
5.68182	-2.92874	-0.0143515	0.488714	0.140628	0.343909
5.71429	-2.9823	-0.0032841	0.493272	0.138139	0.345283
5.74713	-2.97069	-0.0107784	0.491153	0.135138	0.341762
5.78035	-2.99205	0.0318368	0.494039	0.134198	0.341173
5.81395	-3.10508	0.0200565	0.507486	0.137016	0.348874
5.84795	-2.67246	0.0884058	0.463406	0.131881	0.311624
5.88235	-2.90224	-0.002888	0.486668	0.130858	0.330928
5.91716	-2.83683	0.0422744	0.480914	0.130202	0.32389
5.95238	-2.76903	0.0637606	0.469421	0.122771	0.312719
5.98802	-2.90883	0.00921893	0.485645	0.1246	0.324354
6.0241	-2.7909	-0.0131917	0.475132	0.123695	0.315372
6.06061	-2.83799	0.00378358	0.478925	0.121135	0.316081
6.09756	-2.64072	0.0261803	0.459394	0.118473	0.300913
6.13497	-2.90661	-0.0047836	0.486446	0.11951	0.317148
6.17284	-2.77366	0.0101464	0.473347	0.11743	0.306662
6.21118	-2.74109	-0.036067	0.470374	0.116445	0.302083
6.25	-2.6807	0.00261279	0.463909	0.11338	0.296897
6.28931	-2.67287	0.0138407	0.463933	0.113139	0.294939
6.32911	-2.70554	0.0291559	0.467179	0.112497	0.29472
6.36943	-2.5964	0.000861857	0.455368	0.108792	0.285971
6.41026	-2.66843	-0.00443423	0.463696	0.108668	0.289334
6.45161	-2.56434	-0.00651559	0.452728	0.106256	0.280665
6.49351	-2.56437	0.0194748	0.452592	0.10444	0.278563
6.53595	-2.5884	0.0205255	0.455958	0.104307	0.278788
6.57895	-3.12974	0.0399202	0.51996	0.117556	0.315167
6.62252	-2.46418	0.0097286	0.444248	0.101492	0.268268
6.66667	-2.51582	-0.000279239	0.449273	0.0999066	0.269564
6.71141	-2.53894	-0.000340732	0.450277	0.0973587	0.268365
6.75676	-2.47282	0.0124402	0.446011	0.097435	0.263947
6.80272	-2.49878	-0.00398289	0.448576	0.0964777	0.263754
6.84932	-2.38964	0.000903342	0.434809	0.091265	0.253928
6.89655	-2.44566	0.0092681	0.442412	0.0929436	0.256549
6.94444	-2.43375	0.00706313	0.441067	0.0913173	0.254026
6.99301	-2.59289	-0.06917	0.457312	0.0921067	0.258846
7.04225	-2.38386	-0.0211821	0.435952	0.0885364	0.247366
7.0922	-2.31468	0.0307647	0.428216	0.0857248	0.24098
7.14286	-2.57086	-0.0379242	0.451098	0.0859186	0.251809
7.19424	-2.27409	-0.00158076	0.428694	0.0861394	0.238353
7.24638	-2.33733	0.029093	0.434731	0.0856107	0.239504
7.29927	-2.31132	-0.0257433	0.430941	0.0827049	0.235793
7.35294	-2.22972	-0.00269008	0.423195	0.0812279	0.230214
7.40741	-2.28061	-0.00615692	0.428516	0.0806026	0.231378
7.46269	-2.18526	0.0242967	0.419694	0.0787935	0.224639
7.5188	-2.45908	0.00798403	0.44511	0.0772032	0.236764
7.57576	-2.06774	-0.0520544	0.410258	0.0772706	0.215186
7.63359	-2.1795	-0.0121832	0.419034	0.0751016	0.219496
7.69231	-2.22071	0.0307863	0.423972	0.0743785	0.219973
7.75194	-2.25562	0.00351398	0.427565	0.0739483	0.220617
7.8125	-2.17991	-0.0551543	0.427446	0.0764086	0.217295
7.87402	-2.01709	-0.031339	0.404558	0.0707183	0.205017
7.93651	-2.06889	0.00389336	0.411832	0.0706307	0.207556
8	-2.04661	0.000785546	0.408047	0.0687609	0.204023
8.06452	-2.09021	-0.0125434	0.414331	0.0687565	0.20543
8.13008	-2.03922	0.00490196	0.403431	0.0640106	0.198476
8.19672	-1.96265	0.00218673	0.398108	0.0635446	0.194274
8.26446	-1.91892	0.0178303	0.394238	0.0622332	0.190657
8.33333	-2.06298	0.0081451	0.409858	0.0637489	0.1967
8.40336	-2.00338	0.0114305	0.402536	0.0612577	0.191545
8.47458	-1.97962	-0.0107121	0.401815	0.060456	0.189602
8.54701	-1.89901	-0.000781555	0.393035	0.0586125	0.18394
8.62069	-1.87011	-0.0301887	0.389275	0.0568647	0.180201
8.69565	-1.67665	-0.0259481	0.388224	0.0646178	0.178273
8.77193	-1.67153	0.0167059	0.375882	0.0560918	0.171275
8.84956	-1.93052	-0.0437345	0.397798	0.0556549	0.17894
8.92857	-1.72951	0.0274024	0.37732	0.0524604	0.168703
9.00901	-1.82941	0.0128267	0.388425	0.0531947	0.172388
9.09091	-1.76196	-0.0172946	0.382229	0.0517383	0.168049
9.17431	-1.73607	-0.000199947	0.381332	0.051609	0.166261
9.25926	-1.90888	-0.0260155	0.395832	0.050433	0.170707
9.34579	-1.80704	0.0082791	0.385648	0.048933	0.165028
9.43396	-1.74034	-0.00664502	0.38235	0.0488141	0.162098
9.52381	-1.69261	0.0828343	0.372754	0.0449179	0.153675
9.61538	-1.6917	0.00101903	0.376312	0.0462912	0.156545
9.70874	-1.63479	0.0179885	0.372721	0.0457294	0.153428
9.80392	-2.2994	0.128743	0.437625	0.0487134	0.171788
9.90099	-1.6167	-0.0321318	0.371554	0.0440482	0.149691
10	-1.63381	-0.00156368	0.369717	0.0418634	0.147886
10.101	-1.37325	0.0798403	0.338323	0.036696	0.131452
10.2041	-1.52661	0.000853809	0.36256	0.0408126	0.142123
10.3093	-1.58112	0.00477147	0.367027	0.0398877	0.142397
10.4167	-1.53709	-0.00727164	0.363422	0.0390632	0.139534
10.5263	-1.49171	0.0055995	0.359698	0.0383793	0.136673
10.6383	-1.50717	-0.0191266	0.363564	0.0381115	0.136562
10.7527	-1.57367	0.00202263	0.367312	0.0371236	0.136639
10.8696	-1.46906	-0.0329341	0.355788	0.0348982	0.130531
10.989	-1.49385	-0.005	0.360865	0.0353837	0.131346
11.1111	-1.45585	0.00209288	0.358631	0.0346371	0.129105
11.236	-1.42054	-0.00252765	0.351185	0.0324431	0.12502
11.3636	-1.39241	-0.0123187	0.351083	0.0319923	0.123528
11.4943	-1.43794	5.93014e-05	0.355186	0.0320316	0.123605
11.6279	-1.41019	-0.0218083	0.353686	0.0311906	0.121504
11.7647	-1.45499	0.00537437	0.357823	0.0308689	0.12165
11.9048	-1.46229	-0.0255469	0.357261	0.0298629	0.11982
12.0482	-1.42676	-0.0069973	0.353486	0.0289145	0.117341
12.1951	-1.25447	-0.0259702	0.337464	0.0274191	0.110467
12.3457	-1.26978	0.00265356	0.340491	0.027182	0.110317
12.5	-1.28127	0.00433346	0.342293	0.0267258	0.109528
12.6582	-1.19987	-0.0299483	0.337181	0.0262403	0.106266
12.8205	-1.25476	-0.0124243	0.339472	0.0251652	0.105867
12.987	-1.13358	-0.0254527	0.325888	0.0234804	0.100174
13.1579	-1.36341	-0.0406015	0.357143	0.0257586	0.10807
13.3333	-1.18736	0.00992675	0.340835	0.0247329	0.102221
13.5135	-1.03529	-0.0284314	0.320098	0.0222405	0.0945098
13.6986	-1.18128	0.00584121	0.3344	0.0222233	0.0976347
13.8889	-1.20293	-0.000276634	0.336494	0.0216816	0.0969103
14.0845	-1.15872	-0.00607112	0.332611	0.0209028	0.0944509
14.2857	-1.14286	-0.00308008	0.331842	0.020547	0.0929132
14.4928	-1.13969	-0.00474872	0.329094	0.0194758	0.0908237
14.7059	-1.0345	0.00767564	0.32179	0.0188322	0.0875108
14.9254	-1.07462	-0.00589291	0.325574	0.0184427	0.0872444
15.1515	-1.02406	0.0156955	0.324953	0.0183912	0.0857226
15.3846	-1.07311	0.0142983	0.328641	0.0179357	0.0853935
15.625	-1.05753	-0.0023883	0.323829	0.0167948	0.0828987
15.873	-1.01901	-0.00853873	0.321875	0.0163606	0.0810941
16.129	-1.0448	0.0135025	0.324354	0.016049	0.0803946
16.3934	-0.946481	-0.00656734	0.314938	0.0152207	0.0768344
16.6667	-1.26916	0.00713012	0.350267	0.0163129	0.084052
16.9492	-0.750499	-0.0648703	0.306886	0.0149624	0.071432
17.2414	-0.852318	0.0176896	0.307223	0.013606	0.0712032
17.5439	-0.917204	0.00513884	0.313485	0.0132543	0.0714687
17.8571	-0.904545	-0.00742593	0.310004	0.0124989	0.0694287
18.1818	-0.801106	-0.013727	0.30076	0.011856	0.0661258
18.5185	-0.913012	0.00581879	0.312674	0.011885	0.0675303
18.8679	-0.96732	0.000816993	0.310866	0.0109461	0.0659035
19.2308	-0.864575	-0.00879878	0.305471	0.0107245	0.0635218
19.6078	-0.803828	0.00797448	0.305423	0.0106974	0.0622932
20	-0.796205	-0.0126186	0.302657	0.0100364	0.0604995
20.4082	-0.874751	0.0159046	0.312127	0.0100039	0.0611274
