1/beta	E	M	C	X
1.75747	-4689.84	0.962709	0.92687	0.389896	0.0876674
1.76056	-4690.76	0.962589	0.92665	0.391562	0.102491
1.76367	-4688.18	0.962484	0.92644	0.393507	0.0919384
1.76678	-4682.39	0.961635	0.924809	0.402966	0.0946417
1.76991	-4678.88	0.961218	0.924011	0.410641	0.0993663
1.77305	-4676.77	0.960562	0.922756	0.411255	0.106669
1.7762	-4673.34	0.960409	0.922454	0.400638	0.095666
1.77936	-4669.79	0.959809	0.921305	0.413938	0.10058
1.78253	-4670.44	0.959857	0.921391	0.380686	0.0931526
1.78571	-4663.09	0.958827	0.919426	0.405875	0.105702
1.78891	-4659.44	0.95846	0.918726	0.439904	0.111815
1.79211	-4656.58	0.958107	0.918045	0.425833	0.10634
1.79533	-4655.2	0.958143	0.918109	0.414775	0.0992692
1.79856	-4654.46	0.957631	0.91714	0.423378	0.115182
1.8018	-4646.23	0.956561	0.915091	0.435725	0.112759
1.80505	-4612.41	0.950765	0.904073	0.674405	0.164697
1.80832	-4638.75	0.9555	0.913059	0.45604	0.109972
1.81159	-4635.93	0.955121	0.912345	0.446337	0.121242
1.81488	-4631.82	0.953924	0.910081	0.483408	0.151227
1.81818	-4625.82	0.953538	0.909328	0.456866	0.128852
1.82149	-4622.1	0.952915	0.908135	0.439529	0.12158
1.82482	-4623.18	0.952921	0.908151	0.445449	0.128277
1.82815	-4624.15	0.953676	0.90959	0.492292	0.125751
1.8315	-4612.36	0.951669	0.905771	0.462104	0.132319
1.83486	-4609.2	0.951314	0.9051	0.471604	0.137555
1.83824	-4606.9	0.950834	0.904181	0.451885	0.129725
1.84162	-4602.84	0.950381	0.903324	0.484699	0.136354
1.84502	-4592.65	0.94876	0.900257	0.510319	0.150974
1.84843	-4591.91	0.948216	0.899223	0.438354	0.147565
1.85185	-4588.7	0.94824	0.899255	0.449685	0.12768
1.85529	-4587.89	0.948175	0.899139	0.505043	0.139024
1.85874	-4579.91	0.946653	0.896273	0.492853	0.162128
1.8622	-4575.16	0.946508	0.895985	0.483838	0.143943
1.86567	-4568.55	0.9453	0.893707	0.511875	0.153337
1.86916	-4564.74	0.944469	0.892159	0.534894	0.183899
1.87266	-4549.41	0.942588	0.888573	0.446784	0.135625
1.87617	-4546.53	0.940888	0.885445	0.544033	0.234085
1.8797	-4550.84	0.942636	0.88869	0.536633	0.170844
1.88324	-4541.64	0.940893	0.885397	0.546989	0.156851
1.88679	-4546.86	0.94199	0.887482	0.548428	0.181525
1.89036	-4537.59	0.940415	0.884527	0.558071	0.192995
1.89394	-4532.64	0.939835	0.883428	0.544804	0.182331
1.89753	-4527.06	0.938723	0.881343	0.553026	0.1871
1.90114	-4524.21	0.938436	0.880804	0.543755	0.185875
1.90476	-4512.49	0.936127	0.876535	0.613675	0.263252
1.9084	-4512.51	0.935911	0.876146	0.587882	0.284213
1.91205	-4503.75	0.935203	0.874769	0.571452	0.215528
1.91571	-4491.44	0.932761	0.870229	0.615052	0.242728
1.91939	-4498.63	0.934627	0.873671	0.555481	0.186057
1.92308	-4485.98	0.932084	0.868951	0.581444	0.221551
1.92678	-4483.4	0.931952	0.868706	0.566664	0.221309
1.9305	-4476.54	0.930876	0.866705	0.611257	0.227256
1.93424	-4477.4	0.931155	0.867232	0.639352	0.235005
1.93798	-4469.13	0.929444	0.864044	0.654949	0.230301
1.94175	-4467.02	0.92944	0.864018	0.563066	0.205094
1.94553	-4449.29	0.925409	0.856644	0.686196	0.336232
1.94932	-4448.52	0.9264	0.858422	0.603074	0.262217
1.95313	-4444.36	0.925013	0.855873	0.635304	0.285273
1.95695	-4439.95	0.926198	0.857962	0.436685	0.152389
1.96078	-4431.3	0.923241	0.852595	0.672839	0.282434
1.96464	-4426.15	0.922084	0.850489	0.660927	0.318611
1.9685	-4417.65	0.921072	0.848607	0.674999	0.296245
1.97239	-4414.18	0.92069	0.84792	0.673444	0.317095
1.97628	-4394.95	0.914483	0.836961	0.805884	0.862621
1.9802	-4392.38	0.916926	0.841	0.681242	0.31213
1.98413	-4387.39	0.916184	0.839579	0.583693	0.234747
1.98807	-4391.56	0.91811	0.843147	0.702744	0.277485
1.99203	-4381.09	0.915158	0.837769	0.68558	0.320362
1.99601	-4395.15	0.919026	0.844824	0.682404	0.269926
2	-4365.78	0.911698	0.831485	0.729434	0.363049
2.00401	-4359.65	0.910693	0.829663	0.724057	0.375105
2.00803	-4348.92	0.909136	0.826837	0.748789	0.384217
2.01207	-4341.63	0.907689	0.824208	0.782772	0.383641
2.01613	-4330.4	0.90448	0.818452	0.771574	0.456369
2.0202	-4330.44	0.904168	0.817883	0.718985	0.449648
2.02429	-4307.27	0.900114	0.810693	0.810288	0.60135
2.0284	-4316.51	0.902874	0.815544	0.78336	0.447002
2.03252	-4298.81	0.900185	0.810638	0.741941	0.373921
2.03666	-4298.96	0.900865	0.811907	0.792658	0.428839
2.04082	-4289.44	0.899083	0.808697	0.730238	0.426145
2.04499	-4278.35	0.894923	0.801407	0.817617	0.635558
2.04918	-4277.74	0.896517	0.804082	0.809156	0.413556
2.05339	-4257.81	0.89112	0.794527	0.821771	0.524564
2.05761	-4247.29	0.888371	0.789668	0.827814	0.56486
2.06186	-4251.73	0.890872	0.794054	0.801364	0.485772
2.06612	-4234.63	0.888928	0.790497	0.750295	0.366384
2.07039	-4220.17	0.882381	0.779291	0.904294	0.838811
2.07469	-4214.25	0.883744	0.781464	0.849367	0.554694
2.079	-4195.95	0.873419	0.763922	1.00242	1.27561
2.08333	-4220.74	0.88872	0.790319	0.948182	0.594776
2.08768	-4183.49	0.875761	0.767582	0.900298	0.747308
2.09205	-4171.51	0.87205	0.76115	0.89246	0.812213
2.09644	-4180.81	0.876307	0.76855	0.956652	0.759131
2.10084	-4151.95	0.867857	0.754051	0.98907	1.04056
2.10526	-4144.55	0.867323	0.752868	0.885212	0.735208
2.1097	-4131.92	0.860786	0.741911	1.06908	1.13508
2.11416	-4119.43	0.860534	0.741233	0.91939	0.844145
2.11864	-4106.48	0.858578	0.73796	0.963319	0.947097
2.12314	-4109.1	0.861874	0.743449	0.925295	0.732048
2.12766	-4083.3	0.852166	0.727131	1.01435	1.1079
2.1322	-4063.13	0.845171	0.715579	1.00994	1.48216
2.13675	-4062.84	0.846177	0.71713	1.03465	1.30397
2.14133	-4055.79	0.845839	0.716667	1.10673	1.42871
2.14592	-3981.59	0.803736	0.653927	2.58224	9.24476
2.15054	-3981.5	0.806618	0.653795	1.4622	3.67648
2.15517	-4013.76	0.83514	0.698493	1.02886	1.19916
2.15983	-3994.35	0.831902	0.692999	1.04868	1.0858
2.1645	-3992.33	0.832593	0.694357	1.12317	1.32421
2.1692	-3967.2	0.817993	0.671151	1.18495	2.35044
2.17391	-3955.7	0.815966	0.667896	1.2699	2.40908
2.17865	-3960.16	0.822318	0.677381	0.976193	1.34749
2.18341	-3926.61	0.814244	0.66405	0.938506	1.20974
2.18818	-3898.04	0.791667	0.630002	1.32281	3.72992
2.19298	-3910.56	0.807747	0.653996	1.1462	1.75601
2.1978	-3860.39	0.779159	0.609675	1.22564	2.94184
2.20264	-3866.48	0.788537	0.624909	1.35219	3.53836
2.20751	-3833.97	0.76926	0.597884	1.55635	6.93506
2.21239	-3834.62	0.77766	0.607772	1.41111	3.4087
2.21729	-3811.37	0.782427	0.612702	0.623506	0.574607
2.22222	-3756.38	0.731958	0.543782	1.71357	9.02238
2.22717	-3776.34	0.751163	0.568958	1.61798	5.29025
2.23214	-3694.1	0.590518	0.448241	2.42787	111.474
2.23714	-3736.61	0.742803	0.556894	1.7525	5.74119
2.24215	-3693.2	0.703871	0.502139	1.43171	7.47528
2.24719	-3695.17	0.72147	0.526712	1.63236	6.89025
2.25225	-3660.04	0.700894	0.498955	1.47573	8.55061
2.25734	-3649.9	0.700484	0.498049	1.8272	8.16415
2.26244	-3552.49	0.438765	0.357197	2.58512	181.975
2.26757	-3576.06	-0.65415	0.43525	1.29152	8.09082
2.27273	-3636.97	-0.714281	0.51404	1.22225	4.22697
2.2779	-3582.98	-0.681606	0.470222	1.41524	6.185
2.28311	-3492.96	-0.59033	0.365818	1.87818	18.9753
2.28833	-3390.57	-0.136155	0.179069	1.83281	175.38
2.29358	-3511.09	0.633185	0.41128	1.68737	11.289
2.29885	-3423.59	0.506488	0.31143	1.96135	59.7031
2.30415	-3393.3	-0.366468	0.266637	1.94349	143.587
2.30947	-3363.49	-0.478534	0.263754	1.8818	37.626
2.31481	-3433.48	-0.597273	0.367892	1.54254	12.0497
2.32019	-3515.6	-0.691323	0.484909	2.01067	7.52257
2.32558	-3252.48	-0.0803367	0.160332	1.80191	165.419
2.331	-3217.29	0.051687	0.114322	1.11897	119.745
2.33645	-3225.09	0.347751	0.153015	1.59901	34.33
2.34192	-3206.66	0.268308	0.140364	1.51406	72.9899
2.34742	-3174.19	0.238028	0.067215	0.8417	11.2438
2.35294	-3153.23	0.0352681	0.101045	1.28269	106.039
2.35849	-3132.06	-0.00542731	0.0938323	1.36957	99.431
2.36407	-3111.3	0.0605623	0.0885951	1.30574	89.8107
2.36967	-3109.51	-0.0787944	0.0816179	1.35754	79.5568
2.3753	-3077.47	0.00600641	0.0596129	1.21744	62.7046
2.38095	-3089.98	-0.221405	0.130354	1.42697	85.4005
2.38663	-3101.46	-0.130015	0.161287	1.45625	151.242
2.39234	-3039.89	-0.0457846	0.0878243	1.47782	89.5858
2.39808	-3023.04	-0.0786913	0.0584724	1.18955	54.5019
2.40385	-3001.66	-0.058678	0.0536331	1.17403	52.1976
2.40964	-2998.62	0.037671	0.0509876	1.12811	51.4274
2.41546	-2922.07	-0.0324914	0.0201723	0.939578	19.7857
2.42131	-2951.21	0.00122245	0.0460201	1.07448	47.5142
2.42718	-2948.64	-0.139937	0.0600954	1.05891	41.7284
2.43309	-2919.25	-0.0427239	0.0456832	1.04815	45.0639
2.43902	-2884.6	-0.0666183	0.030302	0.969443	26.5106
2.44499	-2888.91	-0.0522286	0.0412395	1.05704	39.3782
2.45098	-2889.24	0.0576295	0.0164548	1.09717	13.3963
2.457	-2855.83	0.00480488	0.0327815	0.927842	33.3317
2.46305	-2842.82	0.0183452	0.0350625	0.993004	35.2468
2.46914	-2826.16	-0.0187201	0.0298792	0.968513	29.8979
2.47525	-2832.52	0.00776213	0.0321932	0.913423	32.4543
2.48139	-2804.53	0.0019529	0.0330467	0.926785	33.2908
2.48756	-2801.5	-0.0229267	0.0312108	0.883997	30.8386
2.49377	-2753.59	0.197187	0.0411028	0.833204	2.22558
2.5	-2749.97	-0.0126807	0.0343763	0.824445	34.2155
2.50627	-2746.06	-0.00857566	0.0211162	0.830513	20.9901
2.51256	-2751.02	0.00118482	0.026092	0.793127	25.9601
2.51889	-2732.84	0.0395405	0.024126	0.822365	22.3933
2.52525	-2714.25	-0.0213479	0.0179217	0.804895	17.2913
2.53165	-2722.52	-0.00391227	0.0116233	0.69142	11.4629
2.53807	-2685.72	0.01705	0.0172277	0.784875	16.683
2.54453	-2671.23	-0.00979956	0.0179003	0.761926	17.4927
2.55102	-2665.01	-0.00462845	0.0176548	0.765116	17.2807
2.55754	-2663.58	-0.0242587	0.0191529	0.7635	18.1467
2.5641	-2633.24	-0.0451585	0.0128976	0.781896	10.5869
2.57069	-2621.88	-0.0220845	0.0146832	0.631152	13.8051
2.57732	-2618.88	0.0267084	0.0179873	0.827798	16.7558
2.58398	-2604.08	-0.0561749	0.019721	0.594708	16.027
2.59067	-2624.19	0.0811111	0.0115995	1.36752	4.84479
2.5974	-2569.73	-0.00160988	0.0137756	0.701375	13.2565
2.60417	-2563.9	-0.0164852	0.0131965	0.701419	12.4078
2.61097	-2553.25	0.00673211	0.0141122	0.68769	13.469
2.6178	-2539.71	0.0125693	0.0144593	0.64672	13.6577
2.62467	-2546.9	0.00142751	0.0174366	0.728951	16.6064
2.63158	-2516.5	0.00712472	0.0149602	0.652317	14.164
2.63852	-2507.2	0.0114571	0.0132325	0.652839	12.4134
2.6455	-2490.5	0.00431397	0.0159164	0.667936	15.0234
2.65252	-2480.36	0.00723872	0.011326	0.643343	10.6254
2.65957	-2471.54	-0.0297076	0.0142274	0.622194	12.5442
2.66667	-2461.24	0.000553101	0.0105467	0.62845	9.88724
2.6738	-2447.06	-0.0164769	0.00924584	0.594451	8.39102
2.68097	-2441.07	-0.00968422	0.0107413	0.652331	9.92884
2.68817	-2428.55	-0.00639066	0.00984803	0.585871	9.12069
2.69542	-2410.46	-0.0120737	0.00970905	0.660082	8.86994
2.7027	-2402.59	0.00821582	0.00881735	0.597466	8.09361
2.71003	-2393.7	-0.00104396	0.00983617	0.559434	9.07286
2.71739	-2383.6	-0.00227057	0.0100928	0.594483	9.28062
2.7248	-2358.22	-0.00409086	0.00762583	0.474147	6.98134
2.73224	-2361.19	0.00974159	0.00859852	0.562662	7.78081
2.73973	-2353.21	-0.00583564	0.00941217	0.578867	8.55753
2.74725	-2338.69	0.0032607	0.00875624	0.550275	7.95851
2.75482	-2324.65	-0.00683589	0.00769428	0.54524	6.94015
2.76243	-2304.76	-0.00789183	0.00722616	0.489315	6.48331
2.77008	-2313.53	0.0477801	0.00855956	0.558456	5.66465
2.77778	-2298.01	0.00594727	0.00775302	0.538792	6.94589
2.78552	-2290.05	-0.00152846	0.00736327	0.529972	6.60644
2.7933	-2271.08	0.00129158	0.00778449	0.453092	6.96562
2.80112	-2271.5	0.00827465	0.00691986	0.510199	6.11486
2.80899	-2259.49	0.00371606	0.00771131	0.503651	6.85077
2.8169	-2252.61	0.0167543	0.00672522	0.508431	5.71951
2.82486	-2239.71	-0.00315295	0.00659825	0.496868	5.83065
2.83286	-2232.33	0.00488073	0.00601217	0.486477	5.28472
2.84091	-2226.65	-0.00958874	0.00728558	0.44824	6.3304
2.849	-2210.32	-0.00563619	0.00715797	0.487168	6.25324
2.85714	-2192.94	-0.00615192	0.00636924	0.495866	5.53997
2.86533	-2192.58	-0.00578994	0.00640862	0.463886	5.56227
2.87356	-2177.06	-0.0165754	0.00575361	0.40862	4.76662
2.88184	-2151.39	-0.0305255	0.00679054	0.391405	5.08245
2.89017	-2162.56	-0.00660248	0.00574264	0.469094	4.92967
2.89855	-2141.26	-0.00105866	0.005972	0.458232	5.14989
2.90698	-2138.29	0.002272	0.00567184	0.446187	4.87335
2.91545	-2131.25	-0.00410977	0.00577872	0.442786	4.94077
2.92398	-2122.76	-0.00518533	0.00494794	0.443873	4.2075
2.93255	-2113.02	0.00399399	0.00525056	0.419446	4.4625
2.94118	-2103.95	0.000786407	0.00506663	0.439792	4.30611
2.94985	-2094.45	0.00166399	0.0047989	0.428757	4.06472
2.95858	-2082.72	0.00236475	0.00514814	0.410207	4.34545
2.96736	-2073.54	-0.00368989	0.00475577	0.416669	3.99527
2.97619	-2068.06	-0.00358262	0.00473596	0.41361	3.96743
2.98507	-2059.73	0.00339464	0.00434794	0.39381	3.63175
2.99401	-2048.86	0.0120391	0.00509255	0.391107	4.13125
3.003	-2035.37	-0.00689187	0.00503658	0.399719	4.15341
3.01205	-2036.33	-0.000353006	0.00462579	0.381431	3.8393
3.02115	-2023.38	-0.016738	0.00489622	0.377654	3.81979
3.0303	-2012.13	-0.00374412	0.00430466	0.381545	3.53978
3.03951	-2005.74	0.00283561	0.00425494	0.396759	3.49308
3.04878	-1993.23	-0.00139499	0.00408527	0.382401	3.34832
3.0581	-1985.54	-0.00136505	0.00463804	0.383588	3.79008
3.06748	-1973.7	-0.00383176	0.00460749	0.372311	3.74314
3.07692	-1971.36	0.00359827	0.00394645	0.377207	3.19597
3.08642	-1953.21	0.0141236	0.00330952	0.40512	2.51913
3.09598	-1951.93	-0.000571431	0.00383425	0.354556	3.09589
3.10559	-1943.5	0.000603586	0.00361756	0.361422	2.91184
3.11526	-1934.62	-0.00103332	0.00390664	0.358681	3.13422
3.125	-1926.48	0.00293945	0.00395472	0.351772	3.15686
3.1348	-1918.67	-0.00555008	0.00386888	0.344306	3.06086
3.14465	-1911.76	0.000556656	0.00318736	0.347705	2.53371
3.15457	-1902.23	0.0012167	0.00354925	0.342579	2.81161
3.16456	-1891.99	0.00218389	0.00315121	0.342289	2.48569
3.1746	-1885.26	-0.00174045	0.00367307	0.342666	2.89016
3.18471	-1878.81	-0.00240771	0.00353864	0.327934	2.77328
3.19489	-1870.28	0.00279238	0.00361479	0.32115	2.82247
3.20513	-1862.41	0.00265918	0.0031735	0.326865	2.46981
3.21543	-1849.82	-0.00195892	0.00336905	0.326056	2.61646
3.22581	-1848.78	-0.0131939	0.00268924	0.380781	1.94925
3.23625	-1825.9	0.0126067	0.00336589	0.298895	2.47738
3.24675	-1824.49	0.00249313	0.00331474	0.307185	2.54756
3.25733	-1820.7	-0.0104583	0.00324661	0.324585	2.40783
3.26797	-1809.45	-0.00191065	0.0032241	0.309604	2.46364
3.27869	-1800.52	0.00420647	0.00257378	0.328009	1.94902
3.28947	-1794.59	-0.000622928	0.00314866	0.308764	2.39269
3.30033	-1785.22	-0.000281246	0.00287889	0.296282	2.1807
3.31126	-1774.33	-0.00671573	0.00327393	0.288908	2.43777
3.32226	-1769.79	0.0041988	0.00288426	0.292795	2.15714
3.33333	-1757.23	-0.00149421	0.00255696	0.283346	1.91605
3.34448	-1757.74	-0.00893066	0.00377195	0.277439	2.75991
3.3557	-1747.61	0.000533706	0.00281214	0.280432	2.09483
3.367	-1740.28	0.000785731	0.00280859	0.278484	2.08492
3.37838	-1727.66	-0.000619181	0.00275621	0.272857	2.03931
3.38983	-1722.12	0.00389796	0.00268286	0.254744	1.96741
3.40136	-1717.8	-0.0163512	0.00338396	0.432228	2.2907
3.41297	-1708.02	-0.000105521	0.00251557	0.26673	1.84264
3.42466	-1687	-0.00124673	0.00261755	0.22022	1.90968
3.43643	-1690.8	-0.000144766	0.00251417	0.257781	1.82904
3.44828	-1685.05	-4.52535e-05	0.00257045	0.258377	1.86357
3.46021	-1675.55	-7.81404e-05	0.00222328	0.251477	1.60632
3.47222	-1666.68	-0.00106708	0.0025076	0.231263	1.80465
3.48432	-1661.88	-0.00161613	0.0025241	0.247937	1.80917
3.4965	-1653.62	-0.000561198	0.0024457	0.247016	1.74845
3.50877	-1643.9	0.000336361	0.0026195	0.257152	1.86632
3.52113	-1639.48	0.00553933	0.00252558	0.251719	1.77138
3.53357	-1631.93	-0.0011315	0.00249964	0.242229	1.76759
3.5461	-1622.92	-0.00171256	0.00215683	0.235792	1.5185
3.55872	-1615.63	0.000741106	0.00239063	0.233581	1.67903
3.57143	-1607.89	-0.000955922	0.00234763	0.234188	1.6427
3.58423	-1600.17	-0.00292791	0.0022536	0.232376	1.56591
3.59712	-1588.16	0.00320466	0.00216965	0.232121	1.50077
3.61011	-1592.47	-0.0272687	0.00272546	0.230764	1.37245
3.62319	-1579.49	-0.001328	0.0025173	0.22121	1.73572
3.63636	-1567.26	0.00487777	0.00261557	0.21722	1.78185
3.64964	-1566.35	0.00519416	0.00236057	0.227086	1.59851
3.663	-1553.95	-0.000735354	0.00241978	0.214489	1.65113
3.67647	-1546.2	-0.00123241	0.00196778	0.216089	1.33706
3.69004	-1539.14	0.00011933	0.00219466	0.21455	1.48687
3.7037	-1535.9	0.000134277	0.00207215	0.202284	1.39869
3.71747	-1528.22	-0.00324136	0.00189068	0.219653	1.26442
3.73134	-1519.6	0.000998175	0.00214036	0.200135	1.43338
3.74532	-1502.17	0.0105632	0.00264354	0.219472	1.69008
3.7594	-1505.03	0.000359816	0.0019622	0.203776	1.30477
3.77358	-1499.15	8.39184e-05	0.00192792	0.204461	1.27725
3.78788	-1492.06	-0.00129579	0.0022945	0.193437	1.51326
3.80228	-1484.03	0.00228805	0.00201848	0.202384	1.32371
3.81679	-1476.29	0.00134306	0.0021364	0.203531	1.39816
3.83142	-1467.87	-7.6655e-05	0.00193492	0.189866	1.26253
3.84615	-1461.11	-0.002785	0.00172733	0.191702	1.11772
3.861	-1455.98	-0.00153047	0.0023476	0.204012	1.51856
3.87597	-1455.95	0.00439739	0.00172116	0.187688	1.09768
3.89105	-1439.6	0.000366169	0.00186252	0.189754	1.19659
3.90625	-1442.24	0.0433798	0.00315253	0.0557876	0.813264
3.92157	-1425.24	0.000598125	0.00181324	0.183473	1.15572
3.93701	-1414.18	0.00635031	0.00202011	0.174198	1.25716
3.95257	-1413.95	0.000731363	0.00171536	0.17721	1.08463
3.96825	-1406.65	0.00168033	0.00178882	0.173758	1.12518
3.98406	-1396.74	-0.00268688	0.00167915	0.171378	1.04914
4	-1393.02	-0.00339753	0.00130049	0.163939	0.80559
4.01606	-1388.25	-0.00351479	0.00152568	0.172985	0.942047
4.03226	-1382.55	0.00253736	0.00172133	0.168487	1.06323
4.04858	-1373.06	0.00111988	0.00166876	0.164147	1.02969
4.06504	-1364.57	-0.00040328	0.00161405	0.161739	0.99254
4.08163	-1356.44	-0.00246619	0.00170907	0.163068	1.04308
4.09836	-1348.16	0.00286509	0.00186136	0.158356	1.13042
4.11523	-1346.7	-0.00275375	0.00162864	0.155387	0.984793
4.13223	-1342.17	-0.00186232	0.00150911	0.152743	0.910912
4.14938	-1331.99	0.0010111	0.0016399	0.155503	0.987424
4.16667	-1326.03	-0.00172992	0.00164428	0.152357	0.984771
4.1841	-1318.2	0.000575627	0.00154209	0.150697	0.921199
4.20168	-1312.88	0.00012261	0.00154932	0.14956	0.921835
4.21941	-1306.5	0.0167796	0.00172145	0.155907	0.853137
4.23729	-1297.32	0.000769305	0.00160817	0.146326	0.948469
4.25532	-1295.38	-0.0037304	0.0014725	0.148365	0.85692
4.2735	-1282.16	0.00327425	0.00121452	0.129552	0.704221
4.29185	-1280.78	-0.000703414	0.00133324	0.142338	0.776323
4.31034	-1272.83	0.000710441	0.00149657	0.141421	0.86772
4.329	-1263.41	0.00249222	0.0014189	0.133589	0.815827
4.34783	-1259.59	-0.00607808	0.00149014	0.110891	0.83559
4.36681	-1253.55	0.000156162	0.00141392	0.13497	0.809453
4.38596	-1248.65	0.00407397	0.0014791	0.134012	0.833626
4.40529	-1235.37	-0.00331094	0.00124034	0.146036	0.697672
4.42478	-1229.49	0.00415441	0.00129802	0.126626	0.723628
4.44444	-1225.74	-0.000638447	0.00139938	0.129389	0.786922
4.46429	-1219.68	0.000945479	0.00126587	0.127643	0.708388
4.4843	-1211.5	-6.85099e-05	0.00144463	0.127038	0.805377
4.5045	-1208.92	-7.63474e-05	0.00132892	0.124918	0.737547
4.52489	-1218.92	0.0144635	0.00291699	0.130615	1.49606
4.54545	-1194.71	-0.000171427	0.00131685	0.123715	0.72425
4.56621	-1185.49	-0.00237697	0.00130273	0.121299	0.710151
4.58716	-1181.86	-0.00164764	0.00139818	0.120386	0.760529
4.60829	-1175.3	-0.0199887	0.00173807	0.0988351	0.726147
4.62963	-1170.95	-0.000655961	0.00116217	0.117219	0.627338
4.65116	-1165.82	-0.000395157	0.00117181	0.121095	0.629764
4.6729	-1157.04	-0.00201846	0.00129785	0.123012	0.692167
4.69484	-1150.02	-0.000172063	0.00124325	0.113998	0.662013
4.71698	-1144.45	0.000182402	0.00129214	0.111876	0.684815
4.73934	-1137.82	-4.66484e-05	0.00124645	0.111385	0.6575
4.7619	-1131.01	0.00104734	0.00126143	0.113611	0.661674
4.78469	-1126.71	-0.000264372	0.00121962	0.10813	0.637215
4.80769	-1117.89	7.60771e-05	0.00117313	0.10476	0.610024
4.83092	-1115	-0.00141033	0.00117023	0.107843	0.604565
4.85437	-1110.7	0.000411295	0.00123496	0.103836	0.635917
4.87805	-1103.19	-0.00075456	0.00124891	0.0986356	0.639775
4.90196	-1095.98	0.000635501	0.00115662	0.102879	0.589669
4.92611	-1088.27	0.000628385	0.00116778	0.101543	0.592446
4.9505	-1084.32	-0.00402489	0.00105853	0.094342	0.526377
4.97512	-1077.33	-0.000651543	0.00115894	0.0984605	0.582156
5	-1068.97	-0.00130961	0.00128989	0.0994356	0.644088
5.02513	-1070.07	-0.000550004	0.00113489	0.0972698	0.564459
5.05051	-1055.01	0.00520251	0.00100013	0.0903132	0.481665
5.07614	-1051.45	-0.000729856	0.00109938	0.0919674	0.541181
5.10204	-1047.62	0.00145263	0.00100301	0.0926758	0.49044
5.12821	-1039.83	-0.000507323	0.00108224	0.0932701	0.527464
5.15464	-1032.89	-0.0026443	0.00114764	0.0915989	0.553216
5.18135	-1029.13	-0.00151602	0.00112547	0.0916285	0.541931
5.20833	-1021.11	-0.00126547	0.00111281	0.0870607	0.533378
5.2356	-1016.41	-0.000121703	0.00107046	0.0874031	0.511136
5.26316	-1007.95	0.000323848	0.00106697	0.0844966	0.506761
5.29101	-1003.11	0.000781367	0.00106412	0.0850622	0.502508
5.31915	-998.015	-0.00156034	0.00107228	0.0824535	0.502825
5.34759	-989.912	0.000355823	0.00107662	0.0842038	0.503261
5.37634	-989.724	0.00197479	0.00108352	0.0827767	0.502024
5.40541	-980.166	-0.00033081	0.00102292	0.0813443	0.473049
5.43478	-973.771	-0.000149563	0.00103252	0.0807955	0.474949
5.46448	-967.886	-0.000439213	0.00116242	0.0807358	0.531721
5.49451	-961.189	-0.00132519	0.000948513	0.0701702	0.430774
5.52486	-961.339	-0.00191401	0.00102999	0.0758389	0.464413
5.55556	-952.714	-0.00176122	0.00102313	0.0761342	0.459014
5.58659	-945.857	-0.000412164	0.00101433	0.0746225	0.453835
5.61798	-937.46	-0.000266285	0.00097673	0.0739927	0.434613
5.64972	-932.915	0.000694594	0.000977674	0.0729799	0.432407
5.68182	-928.408	0.000382232	0.000962953	0.0709607	0.423635
5.71429	-923.451	0.000496382	0.000900942	0.0736339	0.394054
5.74713	-915.152	0.00122193	0.000902731	0.0701912	0.392038
5.78035	-909.592	0.000473154	0.000919073	0.0703873	0.397402
5.81395	-904.903	-0.00085732	0.000922704	0.0681443	0.396447
5.84795	-898.486	-0.000317905	0.000938834	0.0664281	0.401309
5.88235	-893.874	0.00177364	0.00092748	0.0666315	0.392842
5.91716	-886.034	-0.000736076	0.000929661	0.0673689	0.392553
5.95238	-879.401	-0.000307262	0.000880364	0.0652467	0.369713
5.98802	-875.479	-0.00182524	0.000940873	0.0633677	0.391424
6.0241	-868.654	0.00064272	0.000918511	0.0620006	0.381011
6.06061	-864.506	0.00193921	0.000879236	0.0650404	0.361133
6.09756	-859.038	0.000318394	0.000893082	0.0612696	0.366122
6.13497	-853.063	-0.000449053	0.00091644	0.0592913	0.373367
6.17284	-844.325	-0.000626807	0.000913467	0.0600688	0.369795
6.21118	-840.839	-9.47981e-05	0.000842753	0.0584627	0.339205
6.25	-836.84	-0.000516695	0.000874888	0.0598091	0.349848
6.28931	-830.139	-0.000944258	0.000866159	0.0576835	0.343944
6.32911	-822.952	0.00219618	0.000862482	0.055284	0.338775
6.36943	-832.165	0.000141545	0.00060873	0.0518285	0.238919
6.41026	-811.295	0.000872029	0.000864404	0.0533094	0.336821
6.45161	-805.211	-0.000679079	0.000904008	0.0538707	0.350124
6.49351	-801.369	-0.000520575	0.000838353	0.0529122	0.322662
6.53595	-795.934	-0.00111366	0.000833789	0.0535935	0.31845
6.57895	-790.867	-0.00149918	0.000837276	0.0502235	0.317311
6.62252	-783.793	8.19304e-05	0.000837672	0.0498098	0.316219
6.66667	-780.884	0.000448766	0.00081347	0.0484767	0.304976
6.71141	-772.782	-0.000582912	0.000806488	0.048759	0.30029
6.75676	-762.507	6.98281e-05	0.000742865	0.0507596	0.274858
6.80272	-761.569	-0.000316858	0.000803079	0.0481386	0.295095
6.84932	-756.428	-0.00105523	0.000825341	0.0474897	0.300843
6.89655	-751.313	-0.000262873	0.000799248	0.0466796	0.289702
6.94444	-745.74	0.000215445	0.000805407	0.0461895	0.28993
6.99301	-740.472	-0.000155348	0.000765526	0.0455603	0.273667
7.04225	-735.926	-0.000112515	0.000777693	0.0451566	0.276077
