1/beta	E	M	C	X
1.76678	-18729.3	0.961599	0.924689	0.402821	0.0929273
1.76991	-18713.8	0.960886	0.923316	0.367554	0.0829446
1.77305	-18722.5	0.961587	0.924668	0.447051	0.10012
1.7762	-18683.1	0.959935	0.921491	0.373387	0.0886842
1.77936	-18622.8	0.958155	0.918085	0.436689	0.137525
1.78253	-18676.5	0.959829	0.921292	0.449265	0.110138
1.78571	-18655.3	0.959067	0.919827	0.423251	0.103914
1.78891	-18636.2	0.958239	0.918243	0.444175	0.114472
1.79211	-18640	0.958372	0.918496	0.437452	0.111582
1.79533	-18612.1	0.957511	0.916849	0.472201	0.123677
1.79856	-18612.3	0.957658	0.917131	0.549924	0.1217
1.8018	-18593.9	0.956898	0.915673	0.432183	0.112981
1.80505	-18589.2	0.957004	0.915875	0.395324	0.0999723
1.80832	-18561.4	0.955704	0.91339	0.412695	0.108587
1.81159	-18528.5	0.954879	0.911818	0.521057	0.125926
1.81488	-18520.2	0.954278	0.910666	0.429381	0.109662
1.81818	-18511.1	0.9542	0.910519	0.440181	0.121756
1.82149	-18481.9	0.952648	0.907567	0.489687	0.159388
1.82482	-18473.8	0.952581	0.907434	0.508477	0.127296
1.82815	-18466.4	0.952309	0.906917	0.463735	0.132677
1.8315	-18423.3	0.950758	0.903969	0.550285	0.150787
1.83486	-18420.6	0.950588	0.903644	0.502601	0.14803
1.83824	-18417.6	0.950768	0.903986	0.54393	0.140739
1.84162	-18439	0.951317	0.90502	0.362592	0.0868456
1.84502	-18384.6	0.949426	0.901436	0.500437	0.14291
1.84843	-18376.9	0.949112	0.90084	0.479974	0.144621
1.85185	-18341.1	0.947496	0.897777	0.477411	0.15109
1.85529	-18342.3	0.947786	0.898323	0.460733	0.132356
1.85874	-18317.7	0.947062	0.896959	0.644204	0.174367
1.8622	-18290.6	0.945865	0.894691	0.493594	0.163484
1.86567	-18270.4	0.944844	0.89276	0.512395	0.15671
1.86916	-18261.4	0.944589	0.89228	0.52341	0.173117
1.87266	-18237.2	0.943777	0.890747	0.532752	0.170327
1.87617	-18222.2	0.94312	0.889508	0.545468	0.17147
1.8797	-18198.1	0.942231	0.88783	0.465581	0.167099
1.88324	-18190.9	0.942135	0.887649	0.513502	0.1622
1.88679	-18138.7	0.940255	0.884116	0.633419	0.19698
1.89036	-18145.3	0.940363	0.884315	0.5219	0.174818
1.89394	-18124.8	0.939598	0.882877	0.483033	0.173617
1.89753	-18102.9	0.93848	0.880782	0.555855	0.197657
1.90114	-18077.1	0.937554	0.879044	0.530342	0.187386
1.90476	-18062.4	0.936661	0.877376	0.613261	0.219948
1.9084	-18051.5	0.936825	0.877681	0.604306	0.210086
1.91205	-18010.2	0.935072	0.874398	0.567355	0.199672
1.91571	-17998.3	0.934282	0.872932	0.670117	0.25693
1.91939	-17966.4	0.932871	0.870293	0.613592	0.229265
1.92308	-17952.6	0.932123	0.868896	0.521542	0.219334
1.92678	-17929.5	0.931845	0.868372	0.570017	0.194847
1.9305	-17920.5	0.931628	0.867973	0.564092	0.218912
1.93424	-17881.8	0.929692	0.864369	0.558306	0.218184
1.93798	-17895.2	0.930798	0.866434	0.630831	0.255852
1.94175	-17866	0.929321	0.863683	0.596408	0.234213
1.94553	-17816.1	0.926604	0.858642	0.585166	0.240489
1.94932	-17798	0.926161	0.857827	0.650597	0.267958
1.95313	-17770	0.924875	0.855451	0.62883	0.289637
1.95695	-17757.2	0.924538	0.854831	0.699163	0.307757
1.96078	-17716.7	0.922322	0.850742	0.639515	0.331262
1.96464	-17701.3	0.922149	0.850418	0.692574	0.306266
1.9685	-17645.4	0.919797	0.846092	0.758868	0.329475
1.97239	-17651.7	0.92041	0.847218	0.69912	0.315772
1.97628	-17623.5	0.918964	0.844544	0.646641	0.251589
1.9802	-17531.2	0.914123	0.835699	0.723123	0.398564
1.98413	-17557	0.916443	0.839921	0.626838	0.267424
1.98807	-17551.4	0.915898	0.838927	0.643656	0.292918
1.99203	-17499.6	0.913311	0.834193	0.555279	0.279018
1.99601	-17485.6	0.91279	0.833243	0.664163	0.288101
2	-17458.3	0.911893	0.831615	0.697432	0.332306
2.00401	-17431.1	0.910681	0.829412	0.728396	0.355276
2.00803	-17388.1	0.90751	0.823679	0.805743	0.519763
2.01207	-17369.5	0.907841	0.824259	0.774257	0.418811
2.01613	-17330.6	0.905373	0.81979	0.817326	0.439201
2.0202	-17373.3	0.910506	0.829088	0.603577	0.330896
2.02429	-17314.1	0.905564	0.820136	0.792337	0.44912
2.0284	-17234.8	0.901596	0.812946	0.665073	0.346846
2.03252	-17229.8	0.901825	0.813378	0.703337	0.437818
2.03666	-17186.3	0.898915	0.808148	0.836219	0.494053
2.04082	-17146.8	0.896576	0.803972	0.885195	0.60569
2.04499	-17127.5	0.895894	0.802732	0.792894	0.516062
2.04918	-17083.4	0.893696	0.798795	0.832205	0.496237
2.05339	-17034.6	0.891659	0.795159	0.822358	0.499412
2.05761	-16997.9	0.889006	0.790448	0.837479	0.562411
2.06186	-16968.2	0.888015	0.788682	0.797908	0.539855
2.06612	-16942.6	0.886436	0.785921	0.916534	0.736467
2.07039	-16911.5	0.884412	0.782341	1.05095	0.756934
2.07469	-16849	0.881344	0.776897	0.872552	0.629257
2.079	-16836.1	0.882574	0.779043	0.832922	0.511747
2.08333	-16795.9	0.879165	0.773078	0.910208	0.706465
2.08768	-16736.8	0.875876	0.767292	0.878114	0.635115
2.09205	-16704.7	0.87473	0.765284	0.843295	0.628677
2.09644	-16680.8	0.872086	0.760672	0.78958	0.662441
2.10084	-16511.8	0.861021	0.741551	0.998195	0.923245
2.10526	-16518.7	0.8577	0.736128	1.13832	2.27466
2.1097	-16571.1	0.866396	0.7508	0.865637	0.751155
2.11416	-16409.1	0.854476	0.730412	1.17526	1.33905
2.11864	-16363.7	0.839741	0.705659	1.00503	2.32974
2.12314	-16397.1	0.855089	0.731461	1.02676	1.33097
2.12766	-16348.1	0.851548	0.725308	0.852331	0.820466
2.1322	-16336.8	0.853675	0.728909	0.723931	0.697926
2.13675	-16229.1	0.842451	0.710058	0.962741	1.56345
2.14133	-16263.2	0.850573	0.723641	0.775561	0.781023
2.14592	-16131.7	0.837939	0.702525	1.20537	1.78752
2.15054	-16085.8	0.836704	0.700303	0.941017	1.06359
2.15517	-15987.5	0.822364	0.676744	1.17191	2.14224
2.15983	-16005.3	0.832388	0.693226	1.14139	1.65034
2.1645	-15866.2	0.815242	0.664772	0.874896	0.70001
2.1692	-15927.3	0.825819	0.682533	1.51363	2.56207
2.17391	-15795	0.809024	0.655414	1.3032	4.1104
2.17865	-15839.3	0.821945	0.675937	1.04124	1.57222
2.18341	-15763.5	0.820469	0.673198	0.235238	0.132343
2.18818	-15655.3	0.803363	0.645855	1.18454	2.11731
2.19298	-15538.1	0.787482	0.621283	1.44414	5.26306
2.1978	-15505.8	0.792354	0.628412	1.26573	2.67338
2.20264	-15360.6	0.760418	0.579282	1.19928	4.75277
2.20751	-15371.4	0.764079	0.585075	1.14673	5.70189
2.21239	-15446.5	0.796275	0.634576	1.26859	2.35756
2.21729	-15222.2	0.765656	0.586767	1.26356	2.42503
2.22222	-15204.5	0.762256	0.581834	1.62005	3.59786
2.22717	-15098.9	0.754478	0.570448	1.53137	5.43653
2.23214	-15019.4	0.742086	0.552155	1.62324	6.55532
2.23714	-15068.3	0.756661	0.573	1.4056	2.07799
2.24215	-14799.5	0.714521	0.512227	1.72241	7.52365
2.24719	-14938.1	0.743635	0.553285	1.49246	1.30087
2.25225	-14665.1	0.714376	0.511047	1.14007	3.16885
2.25734	-14618.8	0.706689	0.50046	1.41974	4.65438
2.26244	-14285.2	0.603212	0.368881	1.80335	22.1719
2.26757	-14128	0.532254	0.287141	1.48937	16.9655
2.27273	-14218.4	0.621627	0.391876	2.13744	24.0051
2.2779	-13890.7	0.539053	0.29613	2.2238	24.3733
2.28311	-14014.8	0.583358	0.346035	2.13143	25.0891
2.28833	-14088.7	0.606133	0.371365	1.55754	17.3398
2.29358	-13791.6	0.54088	0.295121	0.957834	11.2016
2.29885	-13826	0.5574	0.321172	1.83718	45.5752
2.30415	-13357.9	0.267562	0.0763541	1.20669	20.6784
2.30947	-13341.2	0.326262	0.146029	1.82687	171.39
2.31481	-13124.2	0.0138759	0.0608102	1.84244	261.868
2.32019	-13030.8	-0.21773	0.0649446	1.19186	75.5889
2.32558	-12936.8	-0.052397	0.00860041	1.20549	25.1763
2.331	-12910.1	0.178286	0.0451356	1.52586	57.2698
2.33645	-12931.5	0.333478	0.11521	1.40062	17.1307
2.34192	-12838	0.233501	0.0721925	1.30189	75.4498
2.34742	-12663.1	0.0752463	0.0094749	0.747984	16.2429
2.35294	-12554.3	-0.0138928	0.016623	1.19647	69.8274
2.35849	-12563.5	0.0732809	0.0399072	1.51565	146.437
2.36407	-12741.8	0.292729	0.0901393	0.830291	18.8188
2.36967	-12454	0.0133241	0.0172665	1.16011	72.1153
2.3753	-12332.8	0.0168547	0.0384804	1.2319	160.807
2.38095	-12334.6	0.226356	0.0542447	1.26933	12.6321
2.38663	-12205.9	0.129579	0.0244153	0.965989	31.9469
2.39234	-12110.3	0.0292005	0.00487947	1.21598	16.832
2.39808	-12034.2	0.0147864	0.00794585	1.07037	32.2225
2.40385	-11969.6	0.0110373	0.0139326	0.976177	57.4526
2.40964	-12087.2	0.197493	0.0474129	0.793184	34.8991
2.41546	-11933.4	0.167809	0.0338404	0.905811	23.5173
2.42131	-11780.5	-0.0735498	0.0208145	0.994674	63.6222
2.42718	-11735.6	0.0615721	0.0117663	1.09463	32.8578
2.43309	-11710	0.0737608	0.0137624	0.945713	34.2025
2.43902	-11670.6	-0.0282387	0.00998773	0.968279	37.6803
2.44499	-11542.4	-0.0438813	0.0106038	0.90043	35.4941
2.45098	-11501.6	-0.0299961	0.0151065	0.845507	57.9635
2.457	-11498.1	-0.109998	0.0143697	0.555005	9.23943
2.46305	-11323.4	-0.0267334	0.00337598	0.817053	10.8049
2.46914	-11339.1	0.0463432	0.00976741	0.996375	30.8599
2.47525	-11298	-0.0568843	0.00862376	0.994999	21.7673
2.48139	-11182.7	-0.0656076	0.00760208	0.944162	13.2898
2.48756	-11161.4	-0.0205041	0.00393768	0.861776	14.1394
2.49377	-11122.1	-0.0314346	0.00724618	0.880455	25.0948
2.5	-11045	-0.0049681	0.00430801	0.859538	17.1333
2.50627	-10998.3	0.040216	0.00597207	0.897237	17.3754
2.51256	-10973.9	-0.0502833	0.00908046	0.836338	26.0772
2.51889	-10855.2	0.00042153	0.00592806	0.861787	23.5337
2.52525	-10817.3	0.0175863	0.00177711	0.53683	5.8126
2.53165	-10785.3	0.00968086	0.00214696	0.863632	8.1103
2.53807	-10768.4	-0.0129664	0.00607133	0.803328	23.2586
2.54453	-10668.5	0.00694202	0.00780269	0.749544	30.4752
2.55102	-10354.6	0.00316927	0.000118997	0.235126	0.427095
2.55754	-10583.5	-0.0439512	0.0063632	0.736141	17.3271
2.5641	-10562.3	-0.0237006	0.00154979	0.531117	3.85347
2.57069	-10526	0.0319142	0.00487284	0.840867	14.9933
2.57732	-10430.8	-0.00786813	0.00366224	0.786271	13.9693
2.58398	-10410.5	-0.0123013	0.00429418	0.754193	16.0329
2.59067	-10361.2	0.00940615	0.00328348	0.72679	12.3327
2.5974	-10318.3	-0.0156621	0.00265024	0.639991	9.25903
2.60417	-10250.2	-0.00354955	0.00432924	0.651367	16.5759
2.61097	-10212.6	0.00954579	0.00406721	0.736387	15.2284
2.6178	-10173.1	9.8604e-05	0.00364676	0.663407	13.9306
2.62467	-10111.2	-0.0215705	0.00301422	0.653213	9.71146
2.63158	-10054.2	0.0055248	0.00288631	0.68688	10.852
2.63852	-10070.5	0.00391821	0.00298919	0.699838	11.2708
2.6455	-9984.23	0.0124622	0.0020861	0.782937	7.29841
2.65252	-10005.7	-0.00480116	0.00211041	0.616132	7.86934
2.65957	-9873.63	-0.0149452	0.00188679	0.651387	6.25452
2.66667	-9844.5	0.00171721	0.00329669	0.594241	12.3515
2.6738	-9805.16	0.0116609	0.00262582	0.652571	9.31203
2.68097	-9761.39	-0.00716898	0.00336567	0.588137	12.3623
2.68817	-9735.09	-0.0131529	0.00192692	0.480539	6.52459
2.69542	-9658.24	-0.00149603	0.00308507	0.565694	11.4373
2.7027	-9569.28	0.0213749	0.0018587	0.550013	5.18671
2.71003	-9588.14	-0.000327046	0.00195249	0.473961	7.20429
2.71739	-9524.25	0.0107653	0.00266681	0.506968	9.38739
2.7248	-9484.94	-0.00189345	0.00238864	0.573462	8.75316
2.73224	-9435.31	0.00628015	0.00279757	0.537739	10.0948
2.73973	-9397.09	0.00245027	0.00173869	0.587843	6.32429
2.74725	-9354.82	-0.00284699	0.00215664	0.535983	7.82065
2.75482	-9312.26	0.00617669	0.00228034	0.541626	8.13914
2.76243	-9292.05	-0.00469255	0.00243973	0.55337	8.75212
2.77008	-9250.04	0.00469721	0.00223746	0.529292	7.99759
2.77778	-9198.7	-0.000926675	0.00126446	0.505494	4.54897
2.78552	-9147.27	-0.0101471	0.0017123	0.511334	5.77751
2.7933	-9115.4	0.00439617	0.00172282	0.4948	6.0985
2.80112	-9128.96	0.00941027	0.00174878	0.519236	5.927
2.80899	-9039.29	-0.00333417	0.00182829	0.506568	6.46915
2.8169	-9003.25	0.00840872	0.00135042	0.490557	4.54299
2.82486	-8960.08	0.00635203	0.00192208	0.505142	6.66134
2.83286	-8918.96	0.0123727	0.00104707	0.446397	3.15575
2.84091	-8852.1	0.0109529	0.00141778	0.494797	4.5683
2.849	-8827.8	-0.000671463	0.00135147	0.49676	4.74207
2.85714	-8787.67	0.000356519	0.00171799	0.480067	6.01251
2.86533	-8748.14	0.00353828	0.00159633	0.464044	5.52749
2.87356	-8690.68	0.00157128	0.00108189	0.516017	3.7564
2.88184	-8682.65	-0.00434787	0.00184193	0.524568	6.32591
2.89017	-8632.21	-0.00734932	0.00164431	0.468902	5.50243
2.89855	-8590.03	-0.00303788	0.00106996	0.444626	3.65951
2.90698	-8572.45	-0.000270608	0.00142889	0.435434	4.91513
2.91545	-8512	0.00564759	0.0013035	0.445383	4.36159
2.92398	-8486.61	0.00293762	0.00105895	0.456353	3.59211
2.93255	-8461.82	0.000731866	0.00127892	0.430113	4.35928
2.94118	-8414.08	0.00397483	0.00114511	0.502431	3.83964
2.94985	-8385.09	0.00126176	0.00131744	0.438524	4.46072
2.95858	-8386.17	-0.00864307	0.000683193	0.496276	2.0567
2.96736	-8303.23	0.00185123	0.00122839	0.359743	4.12813
2.97619	-8282.23	-0.00340377	0.00125814	0.376745	4.18842
2.98507	-8220.9	-0.0100956	0.00158945	0.411046	4.98323
2.99401	-8190.56	0.00069125	0.00133839	0.400735	4.46864
3.003	-8149.09	-0.000663176	0.00125743	0.422477	4.18578
3.01205	-8105.08	-0.000297624	0.000895851	0.448988	2.97393
3.02115	-8079.47	-0.00114252	0.000853295	0.358735	2.82009
3.0303	-8075.43	-0.00930118	0.00106483	0.341867	3.22846
3.03951	-8025.57	0.00205461	0.00111804	0.397911	3.66447
3.04878	-7980	0.00276054	0.00116931	0.365868	3.81033
3.0581	-7947.68	-0.00174047	0.000975545	0.37639	3.18013
3.06748	-7900.46	0.00261804	0.00106895	0.351011	3.46242
3.07692	-7876.28	-0.00137248	0.000945411	0.374355	3.06646
3.08642	-7841.24	0.000998883	0.000895122	0.348888	2.89696
3.09598	-7802.79	0.00581128	0.00100362	0.360993	3.13261
3.10559	-7777.51	0.0049828	0.000388626	0.384578	1.17143
3.11526	-7737.78	0.000638155	0.000980305	0.337828	3.14547
3.125	-7718.35	0.00445215	0.000967608	0.32631	3.03292
3.1348	-7674.02	0.00151656	0.000889148	0.341055	2.82904
3.14465	-7754.46	-0.0189156	0.000443559	0.334415	0.272713
3.15457	-7596.39	0.00317431	0.000837495	0.333615	2.62292
3.16456	-7566.76	0.000730088	0.000978682	0.326985	3.09095
3.1746	-7530.06	-0.00397818	0.00111177	0.312227	3.45222
3.18471	-7494.69	0.00252491	0.000798868	0.328938	2.48843
3.19489	-7460.78	-0.000532849	0.000784514	0.344434	2.45464
3.20513	-7425.32	-0.00329781	0.000892603	0.332565	2.75099
3.21543	-7405.34	0.00158298	0.000760239	0.319565	2.35655
3.22581	-7369.56	-0.00110257	0.00081364	0.311319	2.51852
3.23625	-7330.86	0.001295	0.000730547	0.316988	2.25221
3.24675	-7304.24	-0.00939038	0.000774159	0.311373	2.11282
3.25733	-7271.83	-0.00227604	0.000764296	0.287067	2.33048
3.26797	-7235.85	-0.00238267	0.000763114	0.297683	2.31776
3.27869	-7204	0.00192942	0.000746776	0.302022	2.26631
3.28947	-7173.44	0.000589261	0.000754761	0.27423	2.29342
3.30033	-7179.15	-0.00427746	0.000653443	0.346744	1.92449
3.31126	-7120.94	-0.00165363	0.0010159	0.281885	3.05975
3.32226	-7069.69	0.00149142	0.000762556	0.28742	2.2886
3.33333	-7049.61	0.000288331	0.00066017	0.293202	1.98026
3.34448	-7004.78	0.000773114	0.000597558	0.280783	1.78491
3.3557	-6980.36	-0.00055911	0.000733253	0.278262	2.18416
3.367	-7021.01	0.0226439	0.000865186	0.361537	1.04675
3.37838	-6925.82	-0.00415706	0.000714411	0.269152	2.0635
3.38983	-6889.11	0.00153525	0.000656295	0.260186	1.92912
3.40136	-6851.87	-0.00262933	0.000695802	0.280196	2.02533
3.41297	-6826	0.00142845	0.000643104	0.256464	1.87832
3.42466	-6792.86	-0.000727202	0.000696996	0.270946	2.03368
3.43643	-6755.48	-0.00171506	0.00080051	0.271613	2.32092
3.44828	-6731.4	0.00120228	0.000630323	0.260593	1.82374
3.46021	-6721.11	-0.002099	0.000582064	0.270628	1.66943
3.47222	-6617.84	-0.00783825	0.000767086	0.225244	2.03227
3.48432	-6642.67	-0.00115147	0.000617675	0.255114	1.76892
3.4965	-6585.34	0.00188728	0.000686278	0.237732	1.95257
3.50877	-6584.49	-0.000211186	0.000633937	0.249292	1.80659
3.52113	-6556.83	-0.00177786	0.000653093	0.263028	1.84581
3.53357	-6519.09	-9.0762e-05	0.000633055	0.243708	1.79152
3.5461	-6490.67	-0.00173081	0.00059219	0.242512	1.66153
3.55872	-6453.37	-0.00051722	0.000574516	0.230235	1.61364
3.57143	-6426.97	0.00208742	0.000563662	0.23517	1.56605
3.58423	-6449.85	-0.0125609	0.000744574	0.235348	1.63717
3.59712	-6365.26	-0.00434012	0.000597187	0.21481	1.60781
3.61011	-6334.08	-0.00148556	0.000617893	0.243807	1.70545
3.62319	-6308.53	0.00198537	0.000530613	0.236646	1.45361
3.63636	-6277.8	-0.00114954	0.000500157	0.239249	1.3718
3.64964	-6251.75	0.00107198	0.000559011	0.219299	1.52854
3.663	-6210.17	0.000931783	0.000735879	0.198324	2.00658
3.67647	-6189.19	-0.0066661	0.00063297	0.209689	1.60081
3.69004	-6149.89	-0.00645511	0.000539488	0.218621	1.34909
3.7037	-6141.64	0.0022399	0.000610529	0.21944	1.63488
3.71747	-6100.77	-0.00016215	0.000506486	0.205053	1.36238
3.73134	-6077.94	-0.000315647	0.00047521	0.218857	1.2733
3.74532	-6045.63	0.00356296	0.000543468	0.201335	1.41717
3.7594	-6015.29	0.000150266	0.000486485	0.196656	1.29399
3.77358	-5991.6	0.000949546	0.000489803	0.201688	1.29559
3.78788	-5957.73	-3.83422e-05	0.000522526	0.200996	1.37947
3.80228	-5933.73	-0.00224931	0.000460723	0.190469	1.1984
3.81679	-5911.62	0.00011182	0.000473515	0.203629	1.24058
3.83142	-5874.17	-0.00276047	0.000467391	0.182725	1.2
3.84615	-5859.05	0.00502464	0.000372256	0.19184	0.902223
3.861	-5825.43	-0.000316261	0.000452653	0.188062	1.17211
3.87597	-5792.05	-0.00105699	0.000455287	0.185088	1.17176
3.89105	-5763.45	-0.00089903	0.000484733	0.188758	1.24369
3.90625	-5740.59	0.000163549	0.000481308	0.189158	1.23208
3.92157	-5706.74	0.000269504	0.000446907	0.181658	1.13943
3.93701	-5686.8	-0.000606102	0.000453323	0.177348	1.15051
3.95257	-5655.3	-6.85721e-05	0.000453568	0.177004	1.14751
3.96825	-5625.99	-0.000959954	0.000409733	0.172111	1.0302
3.98406	-5607.61	0.000384924	0.000409886	0.175534	1.02844
4	-5573.67	6.41346e-05	0.000435548	0.177956	1.08886
4.01606	-5549.89	0.00287977	0.000408078	0.151076	0.995465
4.03226	-5509.74	-0.000867671	0.000402637	0.169704	0.996673
4.04858	-5484.08	-0.000152828	0.000405059	0.162548	1.00044
4.06504	-5461.17	7.30972e-05	0.000417797	0.167286	1.02777
4.08163	-5434.62	-0.00213215	0.000412339	0.159628	0.999093
4.09836	-5408.39	0.000496458	0.000420269	0.160839	1.02485
4.11523	-5380.25	0.000476337	0.000411233	0.158799	0.998746
4.13223	-5353.65	0.00156964	0.000324959	0.144111	0.780438
4.14938	-5328.83	0.000448519	0.000410745	0.156506	0.98941
4.16667	-5305.24	0.00247862	0.000410576	0.13506	0.970639
4.1841	-5275.47	-0.000389001	0.000393739	0.153857	0.940675
4.20168	-5253.96	0.00135466	0.000424938	0.152114	1.00698
4.21941	-5221.75	0.00175991	0.000397866	0.150326	0.935602
4.23729	-5191.95	-0.00192427	0.000393676	0.140332	0.920337
4.25532	-5167.03	0.000178291	0.000353185	0.147326	0.829911
4.2735	-5144.03	-0.000568825	0.00034903	0.139434	0.815973
4.29185	-5120.99	-0.000912438	0.000397895	0.140216	0.925155
4.31034	-5109.89	0.00386922	0.000369375	0.144313	0.822217
4.329	-5078.93	-0.00126699	0.000383708	0.131736	0.882658
4.34783	-5036.14	0.000235964	0.000369275	0.132341	0.849204
4.36681	-5016.99	0.000523007	0.000352839	0.142904	0.807376
4.38596	-4989.86	0.000932916	0.000370156	0.140945	0.841971
4.40529	-4961	0.00129807	0.000327207	0.141645	0.738935
4.42478	-4934.58	-0.00017725	0.000347698	0.131623	0.785727
4.44444	-4902.68	0.000283088	0.00028566	0.130311	0.642555
4.46429	-4880.44	0.00278792	0.000331202	0.130311	0.724483
4.4843	-4860.64	-0.00243429	0.00032568	0.144427	0.713053
4.5045	-4831.78	0.00129173	0.000363931	0.125274	0.804223
4.52489	-4804.36	-0.000442017	0.000349562	0.120788	0.772101
4.54545	-4776.33	-0.000790812	0.000332248	0.115182	0.72957
4.56621	-4754.78	0.0013257	0.000304974	0.120729	0.664045
4.58716	-4728.64	0.00117225	0.000339325	0.119583	0.736732
4.60829	-4707.05	-0.00191019	0.000338048	0.115162	0.725646
4.62963	-4676.89	-0.00117456	0.000325447	0.115525	0.699986
4.65116	-4655.62	-0.000423151	0.000326286	0.112873	0.70113
4.6729	-4626.64	0.000335544	0.000312306	0.116286	0.668095
4.69484	-4609.17	-7.66612e-05	0.000305654	0.11846	0.651031
4.71698	-4580.21	7.68204e-05	0.000318765	0.112524	0.67577
4.73934	-4554.2	-9.0837e-06	0.000299181	0.10795	0.631273
4.7619	-4536.42	-0.000396034	0.0003368	0.107612	0.706951
4.78469	-4510.87	-0.000901678	0.000283795	0.11212	0.591433
4.80769	-4481.67	-0.000220166	0.000297164	0.107677	0.618
4.83092	-4455.06	0.000678197	0.000304754	0.105954	0.629889
4.85437	-4421.59	0.00145037	0.000328201	0.101796	0.671761
4.87805	-4401.34	0.00227363	0.000290359	0.108157	0.584638
4.90196	-4376.74	-1.34211e-05	0.000285834	0.103911	0.583102
4.92611	-4341.5	0.00319165	0.000319691	0.105199	0.628293
4.9505	-4337.91	-0.00193082	0.000227113	0.0964413	0.451238
4.97512	-4285.03	0.00201031	0.000242608	0.0973394	0.479519
5	-4278.54	0.000523505	0.000291025	0.0968723	0.581501
5.02513	-4254.35	-0.000368512	0.000277172	0.0964229	0.551302
5.05051	-4229.9	-0.000153056	0.00026536	0.0893412	0.525366
5.07614	-4214.43	-0.000404742	0.000267552	0.0935712	0.526755
5.10204	-4186.34	5.31427e-05	0.0002873	0.0909737	0.563103
5.12821	-4078.02	0.00274568	0.00016654	0.0947086	0.310052
5.15464	-4122.99	0.00191845	0.000256152	0.0992021	0.489794
5.18135	-4110.65	4.91588e-05	0.000271537	0.0865433	0.524062
5.20833	-4090	0.000808843	0.000277437	0.0873439	0.531423
5.2356	-4067.57	0.00025623	0.000282777	0.0925017	0.539979
5.26316	-4035.05	0.000642726	0.000252696	0.0866533	0.479338
5.29101	-4016.78	0.000616037	0.000278064	0.0848029	0.524823
5.31915	-3996.51	0.00341414	0.000271982	0.088474	0.489412
5.34759	-3966.99	0.00044148	0.000262218	0.0839757	0.489983
5.37634	-3941.86	-0.00137425	0.000256186	0.0832543	0.472993
5.40541	-3923.96	0.000105132	0.000248919	0.0827794	0.460479
5.43478	-3900.06	-0.000972982	0.0002401	0.0813794	0.440041
5.46448	-3887.41	0.000883444	0.000258631	0.0787462	0.471866
5.49451	-3854.07	-6.4428e-05	0.000262765	0.0774292	0.478224
5.52486	-3825.16	-0.000199539	0.000239079	0.0775581	0.432661
5.55556	-3801.45	-0.000472019	0.000248513	0.0758671	0.446923
5.58659	-3787.81	-0.000302389	0.000270949	0.074804	0.484835
5.61798	-3757.3	0.000166531	0.000244519	0.0747972	0.435194
5.64972	-3731.9	-0.000240908	0.000243371	0.0735804	0.430664
5.68182	-3701.56	-0.000470079	0.000230078	0.0718017	0.404548
5.71429	-3686.52	-6.08113e-05	0.000245246	0.0698862	0.429175
5.74713	-3658.44	0.000341101	0.000268405	0.0726147	0.466822
5.78035	-3638.18	0.0004161	0.000238847	0.068685	0.412907
5.81395	-3620.55	0.000118797	0.000244469	0.0674259	0.420463
5.84795	-3589.61	-0.000128466	0.000242242	0.0673963	0.414206
5.88235	-3577.77	0.000860216	0.000206036	0.063877	0.349004
5.91716	-3547.53	0.000283579	0.000234267	0.0642752	0.395775
5.95238	-3538.38	-0.000710699	0.000225008	0.0663211	0.377165
5.98802	-3501.21	0.000351316	0.000220806	0.0648115	0.36854
6.0241	-3476.96	-0.00012153	0.000221775	0.066099	0.368122
6.06061	-3454.12	0.00131884	0.000232307	0.0642616	0.380437
6.09756	-3434.15	-0.000105832	0.000223133	0.0636141	0.365919
6.13497	-3412.3	0.000571203	0.000235655	0.0608225	0.383586
6.17284	-3384.54	-0.000953276	0.000224569	0.0593453	0.362329
6.21118	-3354.47	0.000176043	0.000211174	0.0582927	0.339941
6.25	-3339.65	-0.000230487	0.00022099	0.0582582	0.353499
6.28931	-3319.58	-0.000336129	0.000217681	0.0578055	0.345932
6.32911	-3295.76	-0.00043445	0.000216224	0.0568248	0.341336
6.36943	-3270.38	-0.000504987	0.000209792	0.0564874	0.328973
6.41026	-3248.55	-0.00209764	0.000192399	0.0515993	0.293278
6.45161	-3225.56	7.70179e-05	0.000199164	0.0549662	0.308695
6.49351	-3207.09	-0.000327085	0.000209597	0.0539345	0.322615
6.53595	-3202.44	-0.0012262	0.000187472	0.0554128	0.284532
6.57895	-3155.93	0.000595703	0.000190623	0.0510711	0.289207
6.62252	-3137.77	9.63716e-05	0.000206426	0.0510561	0.311689
6.66667	-3116.96	-0.000409389	0.000203555	0.0513967	0.305082
6.71141	-3126.16	0.00064541	0.000229584	0.0490797	0.341459
6.75676	-3072.01	-0.000227891	0.00020662	0.0502971	0.305721
6.80272	-3046.38	0.000124826	0.00020439	0.0482334	0.30043
6.84932	-3026.38	-0.000608564	0.000210499	0.0496901	0.306788
6.89655	-3006.1	-0.000125435	0.000202665	0.0465327	0.293842
6.94444	-2981.9	0.000461593	0.000196322	0.0458196	0.282396
6.99301	-2963.59	-0.000117375	0.000200832	0.0451504	0.287169
7.04225	-2941.16	-0.000179644	0.000178281	0.0408332	0.253113
7.0922	-2919.13	-0.000343598	0.000198496	0.0435995	0.279713
7.14286	-2892.91	1.68689e-05	0.000190698	0.0420193	0.266976
