1/beta	E	M	C	X
1.75439	-1690.08	0.963289	0.928102	0.393768	0.0907223
1.75747	-1689.58	0.963784	0.929058	0.454923	0.0907142
1.76056	-1687.42	0.962214	0.926039	0.400152	0.0932601
1.76367	-1684.49	0.961101	0.923902	0.404213	0.0954612
1.76678	-1685.58	0.961435	0.924557	0.417069	0.101747
1.76991	-1685.17	0.960996	0.923716	0.412669	0.102672
1.77305	-1684.51	0.961664	0.924985	0.446578	0.0950989
1.7762	-1682.67	0.960564	0.922868	0.401769	0.0937364
1.77936	-1680.5	0.959921	0.921629	0.412177	0.0913317
1.78253	-1680.72	0.959717	0.921264	0.427976	0.104655
1.78571	-1681.29	0.960226	0.922249	0.460883	0.108807
1.78891	-1676.71	0.958235	0.918443	0.447505	0.115357
1.79211	-1676.8	0.958408	0.918745	0.41253	0.0997189
1.79533	-1674.79	0.957405	0.916851	0.446969	0.114123
1.79856	-1674.79	0.957449	0.916927	0.429012	0.108621
1.8018	-1672.4	0.956647	0.915406	0.447006	0.115759
1.80505	-1673.13	0.957432	0.916903	0.473434	0.113539
1.80832	-1669.85	0.95553	0.913271	0.453271	0.116006
1.81159	-1668.53	0.954791	0.911867	0.444311	0.120198
1.81488	-1667.31	0.954604	0.911502	0.44703	0.115664
1.81818	-1666.41	0.953794	0.909987	0.479856	0.131064
1.82149	-1663.95	0.953015	0.908452	0.388374	0.106566
1.82482	-1662.82	0.952044	0.906685	0.481523	0.14669
1.82815	-1661.93	0.952679	0.907831	0.449554	0.115272
1.8315	-1662.19	0.952395	0.907307	0.448499	0.123076
1.83486	-1656.57	0.949551	0.901918	0.435647	0.132242
1.83824	-1658.93	0.951212	0.905066	0.458016	0.128208
1.84162	-1656.6	0.950304	0.903359	0.49393	0.137229
1.84502	-1652.64	0.948654	0.900222	0.473016	0.13493
1.84843	-1646.01	0.944274	0.892069	0.563235	0.201941
1.85185	-1651.96	0.948434	0.899826	0.477976	0.145406
1.85529	-1659.24	0.952004	0.906497	0.404986	0.0897679
1.85874	-1649.58	0.947602	0.898237	0.482018	0.139346
1.8622	-1645.94	0.945864	0.894967	0.505183	0.148975
1.86567	-1642.33	0.944053	0.89159	0.55104	0.17123
1.86916	-1644.2	0.944911	0.893191	0.51409	0.160801
1.87266	-1642.03	0.944352	0.892139	0.52153	0.162334
1.87617	-1641.17	0.94384	0.891193	0.527927	0.17215
1.8797	-1639.63	0.942937	0.889512	0.535343	0.183005
1.88324	-1637.01	0.941823	0.887427	0.536253	0.189533
1.88679	-1640.19	0.943849	0.891189	0.525513	0.161028
1.89036	-1632.27	0.939904	0.883802	0.53853	0.182449
1.89394	-1631.07	0.939567	0.88317	0.544201	0.182061
1.89753	-1633.16	0.940956	0.885723	0.514868	0.153705
1.90114	-1629.12	0.938612	0.881391	0.534824	0.188861
1.90476	-1622.35	0.935846	0.876205	0.611771	0.187787
1.9084	-1621.78	0.933812	0.872685	0.646623	0.320918
1.91205	-1623.51	0.936023	0.876632	0.571779	0.231805
1.91571	-1619.73	0.934613	0.873944	0.588193	0.207626
1.91939	-1620.72	0.935101	0.874833	0.55748	0.19612
1.92308	-1611.47	0.929887	0.865262	0.592743	0.267669
1.92678	-1616.92	0.933637	0.872094	0.563066	0.194563
1.9305	-1614.47	0.932454	0.869957	0.615963	0.226603
1.93424	-1611.64	0.930779	0.866855	0.625445	0.235161
1.93798	-1607.8	0.929136	0.863805	0.608686	0.237666
1.94175	-1605.15	0.927313	0.860455	0.594495	0.253027
1.94553	-1608.49	0.929385	0.86435	0.596964	0.274181
1.94932	-1601.96	0.926496	0.858955	0.649831	0.258805
1.95313	-1598.74	0.924338	0.855074	0.656826	0.31017
1.95695	-1606.3	0.930113	0.865482	0.513581	0.170762
1.96078	-1592.31	0.920855	0.848498	0.611078	0.240363
1.96464	-1594.18	0.922324	0.851375	0.689541	0.317259
1.9685	-1590.07	0.920738	0.848421	0.66001	0.302921
1.97239	-1587.83	0.919963	0.846979	0.668045	0.295626
1.97628	-1585.88	0.917901	0.84342	0.692991	0.399886
1.9802	-1565.74	0.909906	0.828712	0.750979	0.35551
1.98413	-1581.28	0.916357	0.840484	0.720039	0.351226
1.98807	-1579.3	0.915654	0.839184	0.701171	0.344733
1.99203	-1574.78	0.913078	0.834561	0.73777	0.383988
1.99601	-1570.19	0.908951	0.827252	0.685737	0.477981
2	-1574.2	0.913296	0.834795	0.671847	0.308664
2.00401	-1570.61	0.912367	0.833055	0.676675	0.287898
2.00803	-1561.13	0.905906	0.821527	0.699353	0.386539
2.01207	-1563.71	0.907695	0.824809	0.75765	0.401678
2.01613	-1557.37	0.903951	0.81838	0.817079	0.559231
2.0202	-1557.6	0.904406	0.81897	0.759415	0.45406
2.02429	-1554.48	0.902947	0.816266	0.780431	0.423212
2.0284	-1552.34	0.902705	0.815773	0.773061	0.397879
2.03252	-1543.28	0.895823	0.803662	0.816114	0.515544
2.03666	-1542.65	0.896085	0.80428	0.850949	0.579491
2.04082	-1541.71	0.89606	0.80401	0.818349	0.479573
2.04499	-1539.88	0.89467	0.801506	0.764857	0.471742
2.04918	-1541.27	0.894903	0.802033	0.707273	0.519101
2.05339	-1533.97	0.892732	0.79821	0.871602	0.543501
2.05761	-1532.54	0.892064	0.796948	0.828894	0.511711
2.06186	-1529.53	0.890689	0.79439	0.760687	0.464315
2.06612	-1522.7	0.885721	0.786041	0.917828	0.67005
2.07039	-1519.88	0.882795	0.781082	0.91643	0.762945
2.07469	-1516.93	0.881186	0.778164	0.898968	0.727141
2.079	-1516.23	0.883185	0.781348	0.844326	0.576837
2.08333	-1510.77	0.87919	0.774571	0.903963	0.689557
2.08768	-1508.09	0.876189	0.769914	0.923721	0.951591
2.09205	-1504.31	0.875504	0.768102	0.890364	0.686199
2.09644	-1499.35	0.872091	0.762318	0.941717	0.76213
2.10084	-1486.28	0.861003	0.743451	0.941426	0.910194
2.10526	-1488.8	0.86219	0.745765	1.01487	1.02298
2.1097	-1489.03	0.864787	0.749992	0.975463	0.911257
2.11416	-1485.03	0.863286	0.74744	0.991579	0.926956
2.11864	-1475.43	0.854152	0.73269	1.06162	1.32322
2.12314	-1488	0.865479	0.751329	1.07496	0.964583
2.12766	-1473.32	0.855855	0.734763	0.972963	0.962725
2.1322	-1466.86	0.84907	0.724832	1.12931	1.65107
2.13675	-1462.99	0.846324	0.71949	1.13437	1.35863
2.14133	-1452.2	0.836873	0.704188	1.18804	1.61009
2.14592	-1453.75	0.841087	0.71071	1.08483	1.37674
2.15054	-1446.72	0.836114	0.702398	1.13002	1.38544
2.15517	-1446.27	0.835149	0.701069	1.09337	1.50114
2.15983	-1434.38	0.818718	0.677683	1.25804	3.07672
2.1645	-1446.14	0.845571	0.716803	0.990351	0.753659
2.1692	-1428.18	0.821818	0.679791	1.21934	1.82787
2.17391	-1420.85	0.817144	0.671625	1.17556	1.61476
2.17865	-1416.27	0.806678	0.657914	1.27745	2.96792
2.18341	-1419.39	0.817852	0.673322	1.12079	1.83055
2.18818	-1409.83	0.807243	0.656693	1.24056	2.07791
2.19298	-1389.7	-0.16162	0.607388	1.74429	238.552
2.1978	-1411.22	-0.81238	0.663749	1.14372	1.55116
2.20264	-1400.86	-0.80618	0.654244	1.24012	1.76461
2.20751	-1390.06	-0.78862	0.628971	1.39904	2.87418
2.21239	-1372.73	-0.753644	0.592689	1.62696	10.0521
2.21729	-1335.92	-0.691305	0.510017	2.03449	13.0355
2.22222	-1335.1	0.657881	0.501982	2.07533	28.0161
2.22717	-1362.42	0.765871	0.594456	1.3967	3.19113
2.23214	-1371.58	0.785005	0.621682	1.65749	2.19722
2.23714	-1334.01	0.621283	0.527969	1.74372	57.1174
2.24215	-1333.97	0.546635	0.534189	1.87751	94.4812
2.24719	-1328.84	0.0691572	0.527359	1.6262	209.292
2.25225	-1316.32	-0.696335	0.50451	1.66382	7.84305
2.25734	-1308.49	-0.706292	0.516555	1.94905	7.06008
2.26244	-1310.96	-0.680369	0.504292	1.89492	16.465
2.26757	-1298.85	-0.670326	0.485871	1.67947	14.5002
2.27273	-1270.81	-0.199106	0.432273	1.8072	155.481
2.2779	-1262.8	0.21285	0.39662	2.13835	138.805
2.28311	-1276.11	0.674381	0.465802	1.27818	4.3407
2.28833	-1253.24	0.555717	0.392152	2.10399	32.774
2.29358	-1243.22	0.073548	0.370803	1.69337	143.381
2.29885	-1216.04	0.285083	0.292115	1.6922	82.5449
2.30415	-1184.77	0.189265	0.26558	1.90867	89.7436
2.30947	-1213.01	-0.530093	0.32645	1.97488	17.7124
2.31481	-1218.97	-0.0175286	0.352313	1.71012	136.86
2.32019	-1206.93	-0.125863	0.324235	1.81972	119.626
2.32558	-1199.43	-0.169597	0.311682	1.77263	109.489
2.331	-1169.48	-0.142954	0.201508	1.35414	69.9122
2.33645	-1189.33	-0.446618	0.243942	1.31525	17.1316
2.34192	-1162.98	-0.372913	0.223482	1.52449	32.4418
2.34742	-1162.95	0.078079	0.214073	1.65956	79.7383
2.35294	-1164.77	-0.396147	0.259361	1.87779	39.179
2.35849	-1139.98	-0.0740892	0.188485	1.42042	69.8314
2.36407	-1135.74	0.128384	0.203648	1.49449	71.2541
2.36967	-1138.43	-0.240784	0.210839	1.35968	58.0571
2.3753	-1095.83	0.151125	0.0322031	0.372081	3.54809
2.38095	-1099.41	-0.239297	0.124299	0.767337	25.3394
2.38663	-1074.89	-0.0663824	0.0846223	0.94543	30.2493
2.39234	-1093.35	0.0293529	0.11502	1.00189	42.9464
2.39808	-1100.33	-0.0514024	0.166704	1.42507	61.5726
2.40385	-1076.74	-0.132174	0.126373	1.24647	40.7734
2.40964	-1083.43	-0.0122357	0.136299	1.27366	50.8519
2.41546	-1057.36	0.0209006	0.0449086	1.00015	16.5702
2.42131	-1073.46	-0.0142527	0.129056	1.16058	47.8946
2.42718	-1060.52	-0.0176196	0.108565	1.13384	40.1409
2.43309	-1083.41	0.192072	0.158472	1.35757	44.9727
2.43902	-1073.29	0.173356	0.160765	1.25138	48.233
2.44499	-1044.49	-0.071986	0.105092	1.06316	36.7769
2.45098	-1041.59	-0.0239455	0.0965382	1.03915	35.2383
2.457	-1033.8	0.0343287	0.0927763	1.03612	33.5523
2.46305	-1024.16	-0.0594588	0.079408	0.99879	27.7239
2.46914	-1024.93	-0.0555192	0.0946076	1.00962	33.3609
2.47525	-1025.19	0.163252	0.0537984	1.14541	9.87067
2.48139	-1003.17	0.0377624	0.0566908	0.91233	20.0445
2.48756	-1006.13	-0.0357581	0.0720142	0.919886	25.5921
2.49377	-1000.17	-0.040476	0.0681481	0.893044	24.0034
2.5	-997.256	0.0322255	0.0684213	0.876341	24.2578
2.50627	-1002.74	0.0840305	0.0970949	0.982117	32.3311
2.51256	-987.457	-0.0128154	0.065061	0.870412	23.246
2.51889	-984.843	0.118708	0.0497435	0.893284	12.7384
2.52525	-980.07	-0.00284263	0.0612966	0.846703	21.8432
2.53165	-967.868	-0.0280815	0.0396089	0.747731	13.8006
2.53807	-971.485	-0.0230715	0.0713752	0.87355	25.1209
2.54453	-959.926	-0.0157403	0.0390448	0.7251	13.7225
2.55102	-960.85	-0.00227189	0.0533808	0.815138	18.8309
2.55754	-955.62	0.00919731	0.0484211	0.7991	17.0096
2.5641	-949.502	0.00817378	0.0499189	0.770013	17.4981
2.57069	-944.402	-0.0194719	0.0448285	0.758456	15.5617
2.57732	-941.59	0.0449783	0.045686	0.75463	15.2471
2.58398	-933.64	-0.0403913	0.0146962	0.752626	4.55043
2.59067	-934.551	-0.0518816	0.0433867	0.705381	14.1375
2.5974	-926.286	-0.0307699	0.0428878	0.71069	14.5326
2.60417	-919.583	0.0348083	0.0307316	0.744818	10.2021
2.61097	-922.13	0.00676269	0.0384163	0.677052	13.2263
2.6178	-914.082	0.00568669	0.0331429	0.681585	11.3834
2.62467	-909.672	0.000946943	0.034559	0.661162	11.85
2.63158	-901.858	-0.0590138	0.0297328	0.632705	8.97757
2.63852	-903.05	0.0209597	0.0399939	0.654985	13.4921
2.6455	-897.678	0.00194778	0.0312646	0.65413	10.6349
2.65252	-897.132	0.0229787	0.0366365	0.689949	12.2516
2.65957	-890.036	-0.0134601	0.0322487	0.607875	10.8516
2.66667	-870.544	0.0865681	0.0271713	0.573502	6.64107
2.6738	-885.03	-0.0162047	0.0323768	0.625351	10.8097
2.68097	-874.068	0.0228746	0.0232678	0.579457	7.63536
2.68817	-872.756	0.0114946	0.0282934	0.604875	9.42839
2.69542	-869.205	-0.0142671	0.0269809	0.606773	8.94094
2.7027	-866.624	0.0242811	0.0281509	0.61273	9.17791
2.71003	-863.406	-0.0365818	0.029866	0.576033	9.47406
2.71739	-860.234	-0.00423508	0.0258234	0.578784	8.54678
2.7248	-851.213	0.00637841	0.0226827	0.579732	7.47866
2.73224	-851.109	0.0176547	0.0254645	0.478344	8.28535
2.73973	-845.964	-0.0184987	0.0221361	0.567756	7.1593
2.74725	-840.366	0.0163841	0.0242465	0.542937	7.85521
2.75482	-838.037	0.00743674	0.0204471	0.548806	6.662
2.76243	-830.547	-0.0222256	0.0161552	0.546735	5.10242
2.77008	-830.958	0.00967463	0.019674	0.513994	6.36169
2.77778	-825.17	-0.0143016	0.0193534	0.534616	6.20422
2.78552	-821.103	0.0125784	0.0205639	0.525965	6.59306
2.7933	-819.561	-0.00311774	0.0205546	0.507632	6.61957
2.80112	-816.489	0.0119283	0.022664	0.505292	7.23622
2.80899	-813.363	-0.00730272	0.0208469	0.499315	6.66227
2.8169	-809.409	-0.00849684	0.0198652	0.47226	6.32387
2.82486	-808.48	-0.0184299	0.0193042	0.466551	6.04211
2.83286	-804.469	0.0135289	0.0172185	0.508085	5.41217
2.84091	-797.939	0.00663352	0.0175968	0.495976	5.56074
2.849	-801.976	-0.0121469	0.0342715	0.429184	10.7797
2.85714	-793.262	0.00733266	0.018052	0.463665	5.66944
2.86533	-789.604	0.0068585	0.0151029	0.45459	4.72903
2.87356	-785.473	-0.00112342	0.0165369	0.469822	5.17896
2.88184	-785.021	-0.0276926	0.0176559	0.476462	5.27443
2.89017	-778.676	0.00274482	0.0168645	0.4592	5.24926
2.89855	-774.033	-0.00575294	0.0135126	0.47056	4.1854
2.90698	-770.383	0.00652065	0.0159589	0.435066	4.92772
2.91545	-768.057	-0.00154154	0.0153396	0.441888	4.73461
2.92398	-732.15	0.0215576	0.00600285	0.34887	1.70463
2.93255	-761.351	-0.0210803	0.0167143	0.428671	4.99324
2.94118	-759.195	0.0208349	0.0143492	0.426099	4.25802
2.94985	-752.736	-0.00204207	0.0138627	0.413971	4.22825
2.95858	-751.822	0.00918285	0.0141337	0.43133	4.27382
2.96736	-745.601	0.0053149	0.01315	0.416088	3.97982
2.97619	-743.946	-0.00306935	0.0138329	0.414065	4.18023
2.98507	-740.969	-0.00312653	0.0134975	0.410113	4.06654
2.99401	-736.736	-0.000193633	0.0115201	0.38431	3.46294
3.003	-734.051	-0.00280706	0.0127796	0.393872	3.82767
3.01205	-729.915	-0.00116692	0.0130915	0.401106	3.91133
3.02115	-725.758	-0.00136346	0.0128927	0.399274	3.84017
3.0303	-723.274	-0.00305532	0.0120728	0.386161	3.58286
3.03951	-723.014	-0.000536843	0.0114093	0.358237	3.37821
3.04878	-719.849	0.0240992	0.00996179	0.370989	2.76928
3.0581	-715.997	-0.000668161	0.0116476	0.378062	3.42776
3.06748	-712.888	0.0063468	0.0116517	0.369566	3.40679
3.07692	-709.809	-0.00148509	0.0105449	0.373592	3.08375
3.08642	-705.721	0.0021745	0.0106781	0.37169	3.11237
3.09598	-703.196	-2.58836e-05	0.0114091	0.358027	3.31661
3.10559	-697.3	-0.000451695	0.00986832	0.35383	2.85978
3.11526	-694.082	-0.0132175	0.00956868	0.346856	2.71392
3.125	-693.673	-0.00208499	0.0109919	0.343632	3.16442
3.1348	-689.877	-0.00265713	0.0100601	0.348724	2.88624
3.14465	-687.889	0.00844846	0.010065	0.343558	2.86018
3.15457	-685.307	0.00191267	0.00997339	0.339009	2.84436
3.16456	-683.382	0.0109245	0.0103488	0.314342	2.90926
3.1746	-677.24	-0.0132257	0.0100879	0.318386	2.81032
3.18471	-675.308	-0.00651005	0.010277	0.319236	2.8923
3.19489	-670.609	-0.00346424	0.00922094	0.346954	2.59416
3.20513	-668.712	-0.00376358	0.0104443	0.317277	2.92877
3.21543	-667.382	0.00491402	0.00962179	0.321251	2.68638
3.22581	-663.359	-0.00233744	0.00923805	0.307927	2.57589
3.23625	-660.524	-0.00375486	0.00908911	0.313008	2.52376
3.24675	-657.691	-0.00389971	0.00921547	0.309551	2.55031
3.25733	-652.137	-0.00956283	0.00809907	0.303323	2.21251
3.26797	-652.699	-0.00519759	0.00905058	0.30161	2.48509
3.27869	-649.085	-0.00222295	0.00867684	0.302	2.38044
3.28947	-644.807	0.00494657	0.00809856	0.294245	2.20907
3.30033	-641.441	0.00740048	0.00843515	0.295806	2.28533
3.31126	-640.587	0.000337913	0.00850235	0.287777	2.31091
3.32226	-637.289	-0.00901925	0.00785095	0.310123	2.10478
3.33333	-636.347	0.00807936	0.00832823	0.28883	2.231
3.34448	-630.496	-0.00479773	0.00814771	0.283051	2.18635
3.3557	-627.798	-0.000552421	0.00787199	0.277443	2.11119
3.367	-623.699	0.00229417	0.00737813	0.285009	1.97077
3.37838	-622.974	0.00189886	0.0083946	0.279565	2.23536
3.38983	-619.756	-0.00125422	0.00699287	0.270118	1.85619
3.40136	-617.133	-0.00332879	0.00767741	0.271858	2.02851
3.41297	-614.843	-0.00229854	0.00756776	0.262781	1.99422
3.42466	-613.333	0.0030856	0.00763739	0.259984	2.00461
3.43643	-609.286	0.000256414	0.00732897	0.262951	1.91944
3.44828	-606.422	0.000682652	0.00696679	0.25089	1.81821
3.46021	-600.62	0.00691407	0.00734049	0.23685	1.89683
3.47222	-600.959	-2.71167e-05	0.00695117	0.258128	1.80174
3.48432	-592.815	-0.00425278	0.00583135	0.238309	1.50157
3.4965	-594.209	-0.00321195	0.00692742	0.248667	1.78046
3.50877	-591.645	0.00993318	0.0075498	0.241044	1.91121
3.52113	-582.927	-0.01525	0.0060549	0.207158	1.48819
3.53357	-587.542	0.0100619	0.00685662	0.241625	1.7206
3.5461	-582.41	-0.00329899	0.00641595	0.237859	1.62561
3.55872	-581.177	-0.00134656	0.0065137	0.240864	1.64686
3.57143	-579.3	-0.00193387	0.00623127	0.228648	1.56934
3.58423	-577.772	-0.0107614	0.00727372	0.220442	1.79735
3.59712	-573.512	-0.00145689	0.0064399	0.227492	1.61073
3.61011	-571.562	0.0051979	0.00607419	0.226124	1.50756
3.62319	-568.558	0.00138061	0.00646835	0.227951	1.60626
3.63636	-565.276	-7.07957e-05	0.00569362	0.218301	1.40917
3.64964	-562.149	-0.000587117	0.00594739	0.218442	1.46654
3.663	-560.078	-0.00243066	0.0062651	0.219308	1.53788
3.67647	-560.296	0.0121056	0.00597607	0.224185	1.42707
3.69004	-555.431	0.00158768	0.00589765	0.212407	1.43782
3.7037	-551.769	-0.0033442	0.00583324	0.207453	1.41476
3.71747	-543.094	-0.0114397	0.00501729	0.210019	1.183
3.73134	-546.139	-0.000680207	0.00559485	0.207175	1.34937
3.74532	-546.304	-0.000620151	0.00633354	0.205533	1.52186
3.7594	-539.783	0.00203321	0.00578329	0.209766	1.38353
3.77358	-539.077	-0.000140899	0.00565558	0.1979	1.34885
3.78788	-536.532	0.00088083	0.00603059	0.195472	1.43268
3.80228	-536.661	-0.00261815	0.00540607	0.192274	1.27799
3.81679	-531.216	-0.0021952	0.0053672	0.194694	1.26445
3.83142	-529.179	0.00210237	0.0054459	0.193841	1.2782
3.84615	-521.152	0.00115238	0.00551335	0.19528	1.28981
3.861	-525.235	-0.00396171	0.00478457	0.187326	1.11162
3.87597	-520.855	0.000174008	0.00497356	0.187672	1.15485
3.89105	-518.713	-0.000607404	0.00503863	0.178043	1.16535
3.90625	-516.913	0.00122959	0.00517297	0.181105	1.1915
3.92157	-514.332	0.00124346	0.00513923	0.175216	1.1791
3.93701	-510.149	0.0033898	0.00470917	0.174015	1.07389
3.95257	-509.932	-0.0012376	0.00486798	0.173082	1.10809
3.96825	-506.435	0.00042794	0.00479424	0.172067	1.08729
3.98406	-503.693	0.0017176	0.00472488	0.172931	1.06668
4	-500.663	0.000399506	0.00500676	0.17349	1.12649
4.01606	-498.859	0.00518227	0.0046969	0.169165	1.04656
4.03226	-497.627	-0.00187491	0.00478247	0.166752	1.06666
4.04858	-494.343	0.000155798	0.00466598	0.163777	1.03724
4.06504	-491.547	-0.00327035	0.00389882	0.158268	0.86083
4.08163	-493.368	-0.00775905	0.00341306	0.174986	0.739305
4.09836	-488.533	0.00266784	0.00480616	0.161712	1.05387
4.11523	-483.981	-0.00110436	0.00443111	0.158682	0.968817
4.13223	-481.599	-0.00183577	0.00450481	0.157934	0.980413
4.14938	-480.064	-0.000556627	0.00424452	0.15384	0.92057
4.16667	-477.585	0.00609383	0.00432017	0.153856	0.925137
4.1841	-474.517	-0.000755083	0.00431127	0.152849	0.927232
4.20168	-472.053	0.00187086	0.00452939	0.150371	0.969445
4.21941	-473.912	0.00736252	0.00458776	0.14755	0.967007
4.23729	-468.437	-0.00263306	0.00414385	0.151324	0.878682
4.25532	-464.861	0.0129457	0.00522902	0.137705	1.07049
4.2735	-461.681	-0.000313421	0.00381432	0.139294	0.803276
4.29185	-461.721	-0.000938924	0.00367501	0.145727	0.770464
4.31034	-454.238	-0.0109686	0.00454565	0.136679	0.924011
4.329	-455.448	-0.000670156	0.00401516	0.139293	0.834658
4.34783	-454.115	-0.000391191	0.00389227	0.140571	0.805669
4.36681	-451.725	-0.00285467	0.00403017	0.135623	0.828938
4.38596	-449.528	0.0028567	0.00402969	0.134319	0.825219
4.40529	-445.531	0.000222345	0.00400882	0.131999	0.818991
4.42478	-443.921	-0.00161468	0.00388647	0.131186	0.789979
4.44444	-441.025	0.00633848	0.00374593	0.125669	0.750415
4.46429	-438.195	0.00178245	0.00329736	0.131105	0.664108
4.4843	-437.099	0.00282984	0.00376929	0.130135	0.75489
4.5045	-433.88	0.00224315	0.00410987	0.120271	0.820147
4.52489	-434.298	0.00392129	0.00379569	0.125505	0.751905
4.54545	-430.578	-0.00214379	0.0037075	0.121851	0.733175
4.56621	-428.62	-0.000380211	0.00327537	0.132865	0.645547
4.58716	-424.391	0.00429693	0.00368808	0.120282	0.719978
4.60829	-423.204	0.000740474	0.00359111	0.12021	0.701237
4.62963	-419.849	-0.00106475	0.00375468	0.120022	0.72969
4.65116	-420.006	0.00124224	0.0034667	0.119178	0.670507
4.6729	-418.85	0.00305565	0.00407511	0.115452	0.783068
4.69484	-418.516	-0.00317495	0.00338709	0.109019	0.647372
4.71698	-412.064	-0.000567982	0.00356888	0.113134	0.68088
4.73934	-409.371	-0.000219193	0.00363322	0.106636	0.689939
4.7619	-407.335	0.00087996	0.00363962	0.108969	0.687742
4.78469	-405.357	-0.00155801	0.00351756	0.107615	0.661196
4.80769	-402.733	0.00163743	0.0033623	0.106199	0.628922
4.83092	-400.884	-0.000196684	0.00329144	0.108342	0.613188
4.85437	-398.092	-0.00287187	0.00334924	0.10412	0.61942
4.87805	-397.284	0.00181943	0.00327232	0.105591	0.603133
4.90196	-393.036	-0.00266068	0.00320339	0.0994384	0.586843
4.92611	-391.189	-0.00288122	0.00313113	0.099992	0.570541
4.9505	-390.388	0.00139614	0.00318707	0.100097	0.579055
4.97512	-387.319	-0.000121366	0.00321806	0.0999725	0.582145
5	-385.81	0.00108479	0.00319035	0.0966923	0.574051
5.02513	-382.888	0.00626824	0.00326803	0.093078	0.578268
5.05051	-382.652	0.00278887	0.002811	0.0935853	0.499535
5.07614	-378.146	-0.00509775	0.00313673	0.0938349	0.551535
5.10204	-375.743	0.00155863	0.00305546	0.0929938	0.538555
5.12821	-374.706	-0.000630541	0.00314962	0.089201	0.552689
5.15464	-371.872	0.000806856	0.00301289	0.0896378	0.525937
5.18135	-368.184	0.00230089	0.00323827	0.0869657	0.561568
5.20833	-367.991	0.00068166	0.00304908	0.0872405	0.526801
5.2356	-363.966	0.00937601	0.00286454	0.0762495	0.477302
5.26316	-363.866	0.000385602	0.00286238	0.0869922	0.489441
5.29101	-360.799	0.00289441	0.00297267	0.087552	0.504226
5.31915	-359.038	0.00122858	0.00289031	0.0853214	0.488784
5.34759	-356.909	0.000363166	0.00298064	0.0836579	0.501619
5.37634	-355.662	0.000147116	0.00272456	0.0801278	0.456087
5.40541	-353.498	-0.00249025	0.00270476	0.0780205	0.44931
5.43478	-351.24	-0.00124987	0.00284537	0.0798375	0.470935
5.46448	-348.107	0.00192294	0.00256852	0.076053	0.422425
5.49451	-346.112	-0.000451731	0.00286403	0.0791568	0.469094
5.52486	-342.643	-0.00100105	0.00275936	0.0748786	0.449337
5.55556	-342.897	0.00209731	0.00286535	0.0758314	0.463475
5.58659	-336.683	0.00167498	0.00298476	0.0778727	0.480393
5.61798	-337.545	0.000834581	0.00273874	0.0745219	0.438634
5.64972	-334.605	-0.000909246	0.00258298	0.0706595	0.411336
5.68182	-324.648	0.0012592	0.00341771	0.054118	0.541114
5.71429	-332.67	-0.000578973	0.00277424	0.0703469	0.43689
5.74713	-329.338	-0.000497169	0.00267513	0.0698151	0.418887
5.78035	-329.174	0.00177633	0.00274111	0.0707169	0.426299
5.81395	-324.625	-0.00198302	0.00271519	0.0716023	0.419702
5.84795	-323.138	-0.000342982	0.00261981	0.0679645	0.403171
5.88235	-323.228	0.00389591	0.00281143	0.0639299	0.427826
5.91716	-318.724	-0.000503658	0.00260076	0.0664077	0.395537
5.95238	-316.674	-2.8648e-07	0.00256962	0.06299	0.388526
5.98802	-314.218	0.00217883	0.00248011	0.0633344	0.372048
6.0241	-312.869	9.87114e-05	0.00248375	0.0659389	0.371071
6.06061	-310.551	0.00373167	0.0023924	0.0628261	0.353203
6.09756	-309.116	-0.000820443	0.00267975	0.0629708	0.395431
6.13497	-307.016	-0.000856658	0.00242444	0.0592472	0.355558
6.17284	-304.093	-0.000787555	0.0024979	0.0592057	0.364104
6.21118	-301.524	0.00193036	0.00257684	0.0596593	0.372844
6.25	-299.392	0.00377371	0.00231102	0.0589679	0.330737
6.28931	-299.588	0.00163787	0.00247306	0.0571514	0.353511
6.32911	-296.728	-0.00148223	0.00253428	0.0575476	0.360062
6.36943	-295.26	0.0126911	0.00359153	0.0526165	0.484725
6.41026	-292.932	-0.00765851	0.00279936	0.0511789	0.384796
6.45161	-289.729	-0.00232139	0.00221098	0.0543335	0.30768
6.49351	-288.428	0.000849997	0.00234225	0.0530228	0.324535
6.53595	-285.702	0.000550046	0.00234232	0.0524765	0.322495
6.57895	-283.661	0.000853293	0.0023186	0.0524552	0.317085
6.62252	-281.538	-0.00367033	0.00234006	0.0509344	0.316184
6.66667	-275.612	-0.000924634	0.00233526	0.0510045	0.315145
6.71141	-279.672	-0.00110215	0.00246338	0.0488437	0.330176
6.75676	-276.481	-0.00171991	0.00230274	0.0479628	0.30633
6.80272	-272.976	0.00186171	0.00209954	0.0483486	0.277311
6.84932	-272.363	-0.000174475	0.00224892	0.0466733	0.295504
6.89655	-269.915	-0.0006286	0.0022507	0.0459102	0.293665
6.94444	-268.676	0.00109881	0.00221301	0.0454219	0.28665
6.99301	-266.636	-2.80765e-05	0.00216781	0.0451459	0.278997
7.04225	-263.359	0.000618926	0.00217125	0.0450328	0.277437
7.0922	-263.705	-0.00212681	0.0021972	0.0443278	0.27825
7.14286	-258.649	0.00309783	0.00216079	0.0431857	0.271051
7.19424	-257.902	-0.000350805	0.00221324	0.0433675	0.276861
7.24638	-256.988	-7.31426e-05	0.00207052	0.0415826	0.257158
7.29927	-255.492	-0.00373017	0.0020083	0.0423536	0.245908
7.35294	-251.803	0.00448125	0.00203892	0.0376801	0.247105
